SA1_7DIGITCODE_2016,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christian_Assyrian_Apostol_M,Christian_Assyrian_Apostol_F,Christian_Assyrian_Apostol_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christian_Churches_Christ_M,Christian_Churches_Christ_F,Christian_Churches_Christ_P,Christian_Eastern_Orthodox_M,Christian_Eastern_Orthodox_F,Christian_Eastern_Orthodox_P,Christian_Jehovah_Witnesses_M,Christian_Jehovah_Witnesses_F,Christian_Jehovah_Witnesses_P,Christian_Latter_Day_Saints_M,Christian_Latter_Day_Saints_F,Christian_Latter_Day_Saints_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christian_Oriental_Orthodox_M,Christian_Oriental_Orthodox_F,Christian_Oriental_Orthodox_P,Christian_Other_Protestant_M,Christian_Other_Protestant_F,Christian_Other_Protestant_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christian_Presbyt_Reformed_M,Christian_Presbyt_Reformed_F,Christian_Presbyt_Reformed_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christian_Sevnth_day_Advent_M,Christian_Sevnth_day_Advent_F,Christian_Sevnth_day_Advent_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Oth_Rel_Aus_Abor_Trad_Rel_M,Oth_Rel_Aus_Abor_Trad_Rel_F,Oth_Rel_Aus_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Oth_Relig_Oth_Rel_Groups_M,Oth_Relig_Oth_Rel_Groups_F,Oth_Relig_Oth_Rel_Groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_No_Religion_M,SB_OSB_NRA_No_Religion_F,SB_OSB_NRA_No_Religion_P,SB_OSB_NRA_Sec_Beliefs_M,SB_OSB_NRA_Sec_Beliefs_F,SB_OSB_NRA_Sec_Beliefs_P,SB_OSB_NRA_Oth_Sp_Beliefs_M,SB_OSB_NRA_Oth_Sp_Beliefs_F,SB_OSB_NRA_Oth_Sp_Beliefs_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
5116619,0,3,3,20,44,66,0,0,0,0,3,3,0,0,0,46,66,117,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,8,0,0,0,0,0,0,3,6,16,0,0,0,0,0,0,82,131,215,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,4,55,51,106,0,0,3,0,0,0,59,55,106,33,70,100,0,0,0,179,265,443
5116620,3,0,6,5,28,36,0,0,0,0,0,0,0,0,0,17,24,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,7,3,8,0,0,0,32,59,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,83,90,170,7,0,7,3,4,3,84,93,178,18,27,49,0,0,0,139,190,333
5116621,0,0,3,8,15,22,0,0,0,0,3,3,0,0,0,52,47,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,68,63,129,4,3,8,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,63,3,0,3,0,0,0,35,30,65,8,8,12,0,0,0,114,105,221
5116622,4,0,6,18,23,39,0,0,0,3,3,8,0,0,0,26,39,66,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,11,3,5,8,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,62,79,133,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,3,3,7,3,3,7,90,92,182,0,3,3,0,0,0,88,95,186,18,20,38,0,0,0,183,198,387
5116623,0,5,7,7,9,15,0,0,0,0,3,3,0,0,0,32,31,67,0,0,0,0,3,3,4,4,10,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,5,4,0,0,0,0,0,0,4,6,11,0,3,3,0,0,0,50,59,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,91,187,0,0,0,0,0,0,92,91,187,25,18,44,0,0,0,170,171,345
5116624,3,7,5,19,17,37,0,0,0,0,3,3,0,0,0,28,24,55,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,60,55,116,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,5,0,3,105,114,216,4,5,3,0,0,3,105,116,227,15,12,29,0,3,0,186,203,389
5116625,3,3,8,23,20,41,0,0,0,0,4,4,0,0,0,57,62,117,0,0,0,0,0,0,0,0,3,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,11,3,12,0,0,0,0,0,0,4,4,5,5,6,12,0,0,0,95,105,203,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,122,237,0,0,3,0,3,3,123,123,247,46,45,93,0,3,3,279,288,565
5116626,0,4,4,21,34,55,0,0,0,0,0,0,0,0,0,55,59,109,0,0,0,0,7,6,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,3,9,7,16,0,0,0,86,105,198,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,5,3,3,5,3,3,77,81,154,0,3,4,0,0,3,77,84,161,20,24,41,0,0,0,193,228,419
5116627,0,0,0,4,7,7,0,0,0,0,0,0,0,0,0,12,10,21,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,18,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,39,30,75,0,0,4,0,0,0,46,32,72,12,4,19,0,0,3,78,62,137
5116628,5,7,12,19,26,45,0,0,0,7,7,14,0,0,0,52,72,121,0,0,0,3,4,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,5,3,9,0,0,0,0,0,0,7,7,15,3,0,3,0,0,0,97,128,222,4,3,3,3,3,7,0,0,0,0,0,0,0,0,0,3,3,5,3,3,5,189,173,362,4,3,8,7,0,5,198,180,382,31,27,55,3,0,3,340,347,690
5116629,4,3,9,8,14,18,0,0,0,0,0,0,0,0,0,51,47,93,0,0,0,3,3,3,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,4,3,7,0,0,0,71,64,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,62,0,0,0,0,0,0,29,29,62,10,10,20,0,3,3,116,119,237
5116630,4,5,11,9,23,32,0,0,0,4,0,4,0,0,0,43,45,84,0,0,0,4,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,6,0,3,8,0,0,0,71,83,154,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,73,69,139,0,0,0,0,0,0,73,68,144,17,8,29,3,0,5,173,171,340
5116631,0,0,0,9,10,19,0,0,0,0,0,0,0,0,0,50,69,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,80,141,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,52,108,0,0,0,0,0,0,60,52,108,19,22,41,0,0,0,144,159,298
5116632,3,0,7,19,21,37,0,0,0,6,4,11,0,0,0,67,71,136,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,9,5,0,0,0,0,0,0,4,9,10,0,3,4,0,0,0,107,124,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,4,101,89,189,0,0,3,0,5,6,108,92,200,21,17,36,0,0,0,240,234,473
5116633,4,3,9,13,14,34,0,0,0,0,0,0,0,0,0,95,102,200,0,0,0,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,3,4,0,5,0,0,0,127,130,257,0,0,0,7,0,10,0,0,0,0,0,0,0,4,3,0,0,0,0,4,3,73,76,148,0,0,0,0,0,0,73,76,152,7,15,19,0,0,3,218,228,445
5116634,0,6,6,37,42,83,0,0,0,3,0,5,0,0,0,112,126,244,3,4,9,3,3,8,0,0,0,0,0,0,9,0,4,0,0,0,0,0,3,9,4,8,3,3,9,0,0,0,0,0,0,8,3,9,5,12,21,0,0,0,196,205,397,0,0,0,11,3,13,4,4,7,0,0,0,0,0,0,0,3,0,0,3,0,124,121,246,3,0,4,0,7,7,130,126,257,33,22,56,3,5,9,372,370,745
5116635,5,3,6,20,24,38,0,0,0,7,5,8,0,0,0,89,103,195,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,3,3,7,0,0,0,0,0,3,5,8,11,0,0,0,0,0,0,127,151,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,5,104,119,224,3,0,3,0,0,0,105,125,226,34,39,76,3,4,7,274,326,596
5116636,3,4,9,17,15,32,0,0,0,0,3,3,0,0,0,47,58,107,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,64,81,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,46,56,107,0,0,0,0,0,0,46,56,107,12,14,25,0,3,3,130,159,292
5116701,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,11
5116702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
5116902,4,8,9,45,57,106,0,0,0,3,5,8,0,0,0,111,129,246,0,0,0,3,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,3,4,4,6,11,3,13,15,3,0,4,0,0,0,6,16,23,20,16,35,4,4,6,207,262,464,25,32,56,11,14,27,0,0,0,0,0,0,10,12,19,3,3,3,10,12,25,137,145,285,0,5,4,0,0,0,139,153,289,50,59,104,3,9,15,453,545,999
5116903,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,4,4,0,0,0,6,12,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,16,0,0,0,0,0,0,7,6,16,3,6,10,0,0,0,16,26,40
5116904,3,4,4,24,23,44,0,0,0,0,3,5,0,0,0,45,50,93,5,0,4,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,4,9,14,3,7,11,0,0,4,0,0,0,3,0,4,3,0,3,16,21,33,0,0,0,105,115,214,3,3,6,9,6,11,0,0,0,0,0,0,3,0,3,3,0,3,6,0,8,65,46,117,0,0,0,0,0,0,71,46,115,28,19,45,5,3,9,221,199,419
5116905,3,3,3,13,14,29,0,0,0,0,3,3,0,0,0,12,24,40,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,3,7,7,4,10,12,0,0,0,37,59,99,0,3,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,37,89,0,0,0,0,0,0,47,41,90,11,17,22,0,0,0,101,127,231
5116906,22,30,54,44,69,117,0,0,0,17,13,33,0,0,0,231,240,472,3,4,9,5,8,14,5,6,18,0,0,0,0,0,0,0,0,3,36,42,69,46,49,95,12,12,22,0,0,0,3,3,9,13,16,28,77,83,157,4,3,5,497,550,1044,81,63,146,25,25,46,0,0,0,0,0,0,15,13,27,7,9,14,18,19,40,327,278,604,4,6,11,0,0,0,330,282,617,70,69,137,21,20,40,1057,1066,2125
5116907,6,13,17,26,30,55,0,0,0,3,3,9,0,0,0,34,50,89,0,0,0,6,6,15,3,3,6,0,0,0,0,0,0,0,0,0,4,3,5,12,9,20,5,3,4,0,0,0,0,0,0,0,4,3,11,12,25,0,0,0,100,125,229,17,15,33,13,15,24,0,0,0,0,0,0,3,6,9,0,0,0,3,5,8,118,117,234,0,0,0,3,0,4,124,114,240,36,27,62,8,9,18,309,323,634
5116908,0,0,0,54,76,130,0,0,0,0,3,3,0,0,0,58,53,112,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,3,6,0,0,0,0,0,0,0,0,7,3,7,9,0,0,0,129,146,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,97,216,3,0,0,0,0,0,117,99,222,22,8,30,0,0,0,273,261,534
5116910,3,3,4,37,47,86,0,0,0,9,4,9,0,0,0,63,63,127,0,0,3,6,3,12,0,0,0,0,0,0,0,0,0,5,3,10,5,3,7,5,7,9,0,3,3,0,0,0,3,3,3,5,3,9,8,7,12,0,0,0,141,155,295,12,7,21,6,8,14,0,0,0,0,0,0,12,7,16,0,0,0,12,10,19,103,106,213,0,0,0,0,3,3,107,107,220,11,13,26,0,0,0,294,299,595
5116912,3,11,11,37,37,72,0,0,0,3,3,7,0,0,0,91,76,160,0,0,0,4,0,4,6,3,4,0,0,0,0,6,3,0,0,0,3,5,3,4,7,11,0,0,0,0,0,0,4,8,11,9,7,16,7,10,13,0,4,3,164,158,314,17,15,31,0,0,0,0,0,0,0,0,0,9,3,15,0,0,0,10,6,19,101,100,203,0,3,3,0,0,0,100,106,209,18,23,38,3,5,11,317,319,633
5116913,6,4,5,23,21,44,0,0,0,6,8,12,0,0,0,49,57,108,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,3,5,0,3,4,0,0,0,0,0,0,9,5,14,8,13,16,0,0,0,107,113,220,12,8,23,3,0,3,0,0,0,0,0,0,10,9,24,0,0,0,10,9,24,92,82,175,0,0,0,0,0,0,95,79,179,11,13,24,0,3,3,242,237,479
5116914,0,0,0,36,49,90,0,0,0,0,6,8,0,0,0,83,65,146,0,0,0,3,3,6,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11,4,9,12,0,0,0,0,3,3,8,4,9,5,10,19,0,0,0,150,153,306,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,4,3,0,4,127,93,219,0,0,0,0,3,3,129,94,221,20,22,36,0,0,0,301,272,574
5116916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5116917,4,10,16,24,39,64,0,0,0,7,5,14,0,0,0,71,93,167,4,3,7,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,11,4,14,8,11,15,7,10,18,0,0,0,5,7,12,0,0,0,36,25,61,0,0,0,181,202,383,6,6,14,3,6,10,0,0,0,0,0,0,7,5,20,0,3,4,9,13,17,127,132,253,3,0,5,0,0,0,125,132,257,26,25,52,0,3,3,364,396,756
5116918,4,5,9,15,21,38,0,0,0,3,8,8,0,0,0,45,50,101,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,3,0,7,3,6,14,3,0,5,0,3,5,3,5,4,6,7,13,7,9,12,0,0,0,96,113,206,9,9,11,5,9,13,0,0,0,0,0,0,6,8,11,0,0,0,10,8,15,89,85,175,0,0,0,0,0,0,94,85,173,14,18,32,0,0,0,234,244,470
5116919,3,10,10,35,37,65,0,0,0,7,11,18,0,0,0,49,57,108,0,0,0,0,0,0,0,0,0,7,3,9,0,0,0,0,0,0,0,0,0,4,8,6,3,0,4,0,0,0,0,0,0,0,0,0,5,8,19,0,0,0,110,123,231,10,7,18,0,0,0,0,0,0,0,0,0,12,12,18,0,0,0,12,9,25,95,85,186,0,3,3,0,0,0,95,93,187,18,23,36,5,9,14,253,271,525
5116920,0,0,0,39,66,108,0,0,0,0,3,4,0,0,0,40,31,76,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,4,3,5,4,10,0,0,3,101,116,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,69,143,0,0,0,0,0,0,83,69,145,11,13,26,0,0,0,195,194,386
5116921,3,0,6,27,33,64,0,0,0,3,7,9,0,0,0,96,89,190,0,3,0,7,4,13,0,0,0,3,3,3,0,0,0,0,0,0,4,8,12,6,16,27,0,4,7,0,0,0,0,0,3,0,3,3,19,31,44,0,3,3,180,204,382,13,15,31,9,12,21,0,0,0,0,0,0,3,7,10,3,3,5,7,3,10,104,93,195,0,0,0,0,0,0,104,94,195,37,49,87,0,13,15,350,398,749
5116922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,10,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,15,0,0,0,0,0,0,7,4,15,7,3,12,0,0,0,21,14,36
5116923,8,13,15,43,67,108,0,0,0,14,15,33,0,0,0,135,170,300,0,0,0,0,3,4,11,6,13,4,5,12,0,0,0,3,0,3,6,11,17,14,5,21,7,20,27,0,0,0,3,3,8,14,11,21,45,70,113,0,0,0,298,389,688,84,73,155,20,16,41,0,0,0,0,0,0,79,70,145,3,5,9,81,71,156,219,195,416,0,0,0,4,0,3,224,200,421,50,45,100,11,20,33,776,830,1606
5116924,8,13,17,14,29,42,0,0,0,3,7,15,0,0,0,77,66,143,3,3,7,3,3,4,0,0,0,0,3,5,0,5,5,0,0,0,0,0,0,7,8,17,6,0,8,0,3,3,0,0,0,4,3,5,14,12,22,0,0,0,134,140,275,28,24,48,4,11,11,0,0,0,0,0,0,8,6,21,0,0,0,8,6,16,113,135,244,0,9,11,0,0,3,118,139,256,27,21,45,5,3,13,333,360,691
5116925,0,4,7,21,21,37,0,0,0,0,3,0,0,0,0,23,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,3,0,3,3,0,0,13,10,14,0,0,0,56,52,113,7,0,10,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,54,107,4,9,8,0,0,0,63,59,121,8,10,18,0,0,0,141,130,275
5116926,3,4,5,29,44,72,0,0,0,0,3,7,0,0,0,66,58,126,0,0,0,4,6,11,0,0,4,0,0,0,0,0,0,0,0,0,3,3,3,5,10,10,10,12,17,0,0,0,0,0,0,3,5,8,10,6,14,0,0,0,132,143,276,11,7,16,9,8,13,0,0,0,0,0,0,21,15,37,4,0,0,25,17,36,96,107,205,0,0,3,0,0,0,99,107,207,27,25,54,4,7,10,300,318,621
5116927,0,0,0,16,21,34,0,0,0,0,0,5,0,0,0,41,50,90,0,0,0,0,0,3,0,0,0,5,0,9,0,0,3,0,0,0,11,10,14,9,7,13,0,0,0,7,3,8,0,0,0,0,0,0,17,16,37,0,0,0,108,117,221,18,12,29,4,12,16,0,0,0,0,0,0,13,6,17,0,0,0,15,6,17,90,77,165,0,0,0,0,0,0,91,77,169,10,8,15,5,4,10,247,238,482
5117001,0,4,3,23,17,37,0,0,0,3,6,7,0,0,0,45,47,94,0,3,3,0,0,0,7,3,12,0,3,10,0,0,0,0,0,0,7,6,14,4,10,11,3,0,3,0,0,0,0,0,0,3,4,4,24,27,50,0,0,0,116,129,249,0,0,0,6,3,11,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,117,85,205,3,0,3,0,0,0,123,86,207,53,43,99,0,3,3,295,278,575
5117002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5117003,0,3,3,88,133,214,0,0,0,3,7,12,0,0,0,50,59,113,3,4,10,0,5,3,3,9,18,5,6,4,3,3,7,0,0,0,3,3,3,5,0,9,7,11,17,3,3,3,3,3,3,7,4,9,11,12,17,0,0,0,187,266,454,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,3,5,0,3,5,79,64,144,0,0,0,0,0,0,76,64,145,30,34,63,0,4,3,303,388,689
5117004,0,3,3,22,24,48,0,0,0,0,4,4,0,0,0,33,36,75,0,0,4,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,13,0,4,4,0,0,0,0,6,6,12,8,15,0,0,0,76,97,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,78,167,0,0,0,0,0,0,91,78,167,16,20,34,0,0,0,184,194,373
5117005,0,0,0,17,26,44,0,0,0,3,3,5,0,0,0,11,15,32,0,0,0,0,5,6,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,3,3,4,3,6,0,0,0,0,0,0,3,13,12,13,12,23,0,0,3,69,79,144,0,0,0,3,0,3,0,0,0,0,0,0,3,3,5,0,0,0,3,4,4,84,75,156,0,0,0,0,0,0,84,82,163,27,29,55,0,0,0,181,191,372
5117006,6,11,12,38,27,61,0,0,0,0,6,6,0,0,0,60,48,112,0,0,0,0,0,0,3,5,12,3,4,14,0,0,0,0,0,0,6,5,8,4,0,5,6,0,4,8,9,11,0,0,0,3,9,14,10,15,17,0,0,0,144,132,273,0,0,0,3,7,12,0,0,0,0,0,0,0,0,5,5,8,12,5,11,9,124,145,268,0,0,0,0,0,0,128,145,269,43,38,83,0,3,3,322,339,664
5117007,0,0,0,14,24,39,0,0,0,3,6,8,0,0,0,31,38,75,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,4,0,8,0,3,7,0,0,0,3,0,3,0,0,3,3,7,11,0,0,0,70,85,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,74,65,138,0,0,0,0,0,0,80,63,145,26,23,56,0,0,0,177,178,357
5117008,5,9,13,25,40,65,0,0,0,5,4,8,0,0,0,39,30,61,0,0,0,0,0,3,4,0,3,3,0,3,0,0,3,0,0,0,0,3,3,0,0,0,3,0,8,0,0,0,3,3,5,4,0,4,3,9,10,0,0,0,92,94,184,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,13,6,4,13,133,132,259,0,0,3,0,0,0,132,133,269,41,36,82,0,0,0,285,284,569
5117009,3,0,3,32,26,59,0,0,0,4,0,6,0,0,0,48,55,107,0,0,0,4,3,8,0,0,0,0,0,3,0,0,0,0,0,0,3,3,5,8,15,24,0,6,5,0,3,4,0,3,3,4,3,12,11,12,20,6,3,7,116,137,260,3,6,9,10,11,22,0,0,4,0,0,0,3,3,7,0,9,10,3,8,11,119,110,226,3,0,3,0,0,0,123,110,230,40,41,78,0,3,5,300,315,616
5117010,0,8,7,22,22,41,0,0,0,3,3,3,0,0,0,27,39,64,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,6,7,5,13,5,7,12,0,0,0,72,88,156,0,0,0,6,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,57,133,0,0,0,0,0,0,74,56,132,11,14,27,0,0,3,165,167,332
5117011,4,0,8,24,38,63,0,0,0,10,3,10,0,0,0,25,24,57,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,3,3,0,0,0,0,0,0,4,3,8,4,8,14,3,0,5,78,88,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,62,44,112,0,0,0,0,0,0,62,44,112,13,18,26,0,0,0,164,153,316
5117012,3,0,5,19,29,47,0,0,0,11,11,23,0,0,0,37,73,108,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,11,4,18,0,0,0,0,0,0,0,0,0,20,18,36,3,4,7,100,145,249,5,7,15,0,0,3,0,0,0,0,0,0,0,3,3,0,3,4,0,3,9,73,58,129,0,0,0,0,0,0,73,58,129,30,25,55,3,4,13,224,247,474
5117013,0,0,0,32,38,66,0,0,0,0,0,0,0,0,0,33,30,57,3,0,0,3,3,9,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,11,6,19,0,10,7,0,0,3,3,3,9,0,0,5,7,9,19,0,0,0,89,109,197,0,0,0,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,86,174,0,0,0,0,0,0,91,86,172,13,14,25,0,8,7,197,209,410
5117014,0,0,4,38,37,74,0,0,0,3,0,3,0,0,0,39,46,83,0,0,0,3,3,7,7,8,14,3,0,3,0,0,0,0,0,0,3,0,4,3,9,10,0,3,5,0,0,0,0,3,5,8,3,10,18,11,29,0,0,0,125,130,251,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,93,95,187,3,0,3,3,0,3,100,96,197,35,43,82,0,0,3,259,275,541
5117016,6,4,7,41,55,95,0,0,0,3,3,10,0,0,0,59,43,101,0,0,0,0,0,0,7,9,16,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,3,4,5,3,8,9,0,0,0,4,3,5,8,25,34,4,3,4,143,153,295,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,129,114,245,0,0,0,0,6,6,129,124,255,52,31,88,0,0,0,336,314,651
