SA1_7DIGITCODE_2016,M_15_19_Marr_a_reg_marr,M_15_19_Marr_a_de_facto_marr,M_15_19_yr_N_married,M_15_19_yr_Tot,M_20_24_Marr_a_reg_marr,M_20_24_Marr_a_de_facto_marr,M_20_24_yr_N_married,M_20_24_yr_Tot,M_25_34_Marr_a_reg_marr,M_25_34_Marr_a_de_facto_marr,M_25_34_yr_N_married,M_25_34_yr_Tot,M_35_44_Marr_a_reg_marr,M_35_44_Marr_a_de_facto_marr,M_35_44_yr_N_married,M_35_44_yr_Tot,M_45_54_Marr_a_reg_marr,M_45_54_Marr_a_de_facto_marr,M_45_54_yr_N_married,M_45_54_yr_Tot,M_55_64_Marr_a_reg_marr,M_55_64_Marr_a_de_facto_marr,M_55_64_yr_N_married,M_55_64_yr_Tot,M_65_74_Marr_a_reg_marr,M_65_74_Marr_a_de_facto_marr,M_65_74_yr_N_married,M_65_74_yr_Tot,M_75_84_Marr_a_reg_marr,M_75_84_Marr_a_de_facto_marr,M_75_84_yr_N_married,M_75_84_yr_Tot,M_85_over_Marr_a_reg_marr,M_85_Marr_a_de_facto_marr,M_85_yr_over_N_married,M_85_yr_over_Tot,M_Tot_Marr_a_reg_marr,M_Tot_Marr_a_de_facto_marr,M_Tot_N_married,M_Tot_Tot,F_15_19_Marr_a_reg_marr,F_15_19_Marr_a_de_facto_marr,F_15_19_yr_N_married,F_15_19_yr_Tot,F_20_24_Marr_a_reg_marr,F_20_24_Marr_a_de_facto_marr,F_20_24_yr_N_married,F_20_24_yr_Tot,F_25_34_Marr_a_reg_marr,F_25_34_Marr_a_de_facto_marr,F_25_34_yr_N_married,F_25_34_yr_Tot,F_35_44_Marr_a_reg_marr,F_35_44_Marr_a_de_facto_marr,F_35_44_yr_N_married,F_35_44_yr_Tot,F_45_54_Marr_a_reg_marr,F_45_54_Marr_a_de_facto_marr,F_45_54_yr_N_married,F_45_54_yr_Tot,F_55_64_Marr_a_reg_marr,F_55_64_Marr_a_de_facto_marr,F_55_64_yr_N_married,F_55_64_yr_Tot,F_65_74_Marr_a_reg_marr,F_65_74_Marr_a_de_facto_marr,F_65_74_yr_N_married,F_65_74_yr_Tot,F_75_84_Marr_a_reg_marr,F_75_84_Marr_a_de_facto_marr,F_75_84_yr_N_married,F_75_84_yr_Tot,F_85_over_Marr_a_reg_marr,F_85_Marr_a_de_facto_marr,F_85_yr_over_N_married,F_85_yr_over_Tot,F_Tot_Marr_a_reg_marr,F_Tot_Marr_a_de_facto_marr,F_Tot_N_married,F_Tot_Tot,P_15_19_Marr_a_reg_marr,P_15_19_Marr_a_de_facto_marr,P_15_19_yr_N_married,P_15_19_yr_Tot,P_20_24_Marr_a_reg_marr,P_20_24_Marr_a_de_facto_marr,P_20_24_yr_N_married,P_20_24_yr_Tot,P_25_34_Marr_a_reg_marr,P_25_34_Marr_a_de_facto_marr,P_25_34_yr_N_married,P_25_34_yr_Tot,P_35_44_Marr_a_reg_marr,P_35_44_Marr_a_de_facto_marr,P_35_44_yr_N_married,P_35_44_yr_Tot,P_45_54_Marr_a_reg_marr,P_45_54_Marr_a_de_facto_marr,P_45_54_yr_N_married,P_45_54_yr_Tot,P_55_64_Marr_a_reg_marr,P_55_64_Marr_a_de_facto_marr,P_55_64_yr_N_married,P_55_64_yr_Tot,P_65_74_Marr_a_reg_marr,P_65_74_Marr_a_de_facto_marr,P_65_74_yr_N_married,P_65_74_yr_Tot,P_75_84_Marr_a_reg_marr,P_75_84_Marr_a_de_facto_marr,P_75_84_yr_N_married,P_75_84_yr_Tot,P_85_over_Marr_a_reg_marr,P_85_Marr_a_de_facto_marr,P_85_yr_over_N_married,P_85_yr_over_Tot,P_Tot_Marr_a_reg_marr,P_Tot_Marr_a_de_facto_marr,P_Tot_N_married,P_Tot_Tot
5124408,0,0,7,7,0,0,5,7,3,0,4,4,3,0,3,3,10,0,8,13,12,0,4,20,7,0,3,6,3,0,0,3,0,0,0,0,36,4,28,73,0,0,0,0,0,0,3,3,0,0,3,4,4,0,0,8,11,0,3,18,9,0,0,14,5,0,3,5,3,0,0,3,0,0,3,3,39,3,16,59,0,0,11,13,0,0,5,9,6,0,4,8,9,0,6,9,19,3,11,34,24,0,3,31,13,0,4,16,3,0,3,7,0,0,3,3,70,6,48,131
5124409,0,0,13,13,0,0,3,3,0,3,3,3,4,0,8,15,15,4,3,22,24,3,9,34,23,3,12,36,8,0,9,12,0,0,0,0,77,21,53,145,0,0,9,9,0,0,0,0,0,3,3,7,7,0,3,11,24,10,14,46,21,3,3,35,19,0,6,27,6,0,3,12,0,0,0,0,84,20,39,145,0,0,21,21,0,0,3,6,0,6,4,11,19,4,7,27,36,13,18,70,48,11,8,64,45,3,15,61,14,0,10,26,0,0,3,3,160,40,90,291
5124410,0,0,9,9,0,3,0,8,7,0,3,11,5,6,7,14,17,8,6,23,16,3,3,23,14,0,3,14,0,0,0,0,0,0,0,0,51,13,37,104,0,0,3,3,0,0,3,3,8,10,0,18,6,0,0,14,15,8,3,30,14,0,4,22,6,0,3,11,0,0,0,0,0,0,0,0,61,14,23,96,0,0,10,13,0,3,4,10,19,10,3,29,13,3,11,23,34,11,11,56,33,3,10,40,19,0,7,24,0,0,0,3,0,0,3,3,112,33,59,205
5124411,0,0,9,9,0,0,3,3,0,3,0,4,11,3,0,11,22,3,6,31,18,3,13,36,22,3,12,39,11,0,3,20,0,0,3,3,91,16,40,149,0,0,12,12,0,0,0,0,5,3,6,11,12,7,4,20,25,3,3,29,22,3,6,39,15,3,12,33,8,0,3,14,0,0,0,0,91,16,47,160,0,0,16,16,0,0,5,5,3,3,8,12,26,7,3,36,43,4,13,59,42,8,21,70,45,9,18,70,16,0,9,25,0,0,3,3,181,35,91,305
5124412,0,0,3,3,0,0,0,0,0,0,3,7,3,0,4,14,12,0,5,14,17,0,5,19,16,3,5,22,0,0,3,4,0,0,0,0,46,5,29,87,0,0,5,5,0,0,3,3,5,0,0,10,3,3,7,8,17,0,0,22,9,5,3,20,19,0,3,18,0,0,0,0,0,0,0,0,56,7,30,93,0,0,13,13,0,0,5,5,7,3,8,13,8,3,9,21,28,0,3,38,27,3,9,43,30,3,5,37,0,0,3,5,0,0,0,0,102,15,62,174
5124413,0,0,8,8,0,0,4,10,7,3,4,9,7,4,3,8,15,3,16,36,27,9,8,43,29,4,13,41,3,0,3,4,0,0,0,0,91,19,64,173,0,0,11,11,0,0,6,3,6,3,7,12,10,0,8,19,27,3,15,50,28,5,11,44,24,0,7,29,3,0,6,7,0,0,0,0,98,19,62,175,0,0,26,26,0,3,10,12,6,4,9,24,11,3,11,28,46,10,28,80,53,13,16,88,56,4,14,73,4,0,9,17,0,0,0,0,190,36,120,348
5124501,0,0,6,6,0,0,4,4,0,0,3,3,8,3,0,14,3,0,7,12,13,3,10,28,11,3,5,23,13,0,8,18,0,0,0,3,51,11,43,104,0,0,3,3,0,0,0,0,3,5,4,7,11,0,6,17,4,0,8,13,8,3,5,20,12,0,10,29,8,0,10,17,3,0,3,3,50,11,50,107,0,0,4,7,0,0,7,7,3,3,5,15,18,3,10,25,10,3,15,25,19,6,19,40,28,4,22,47,24,0,17,40,4,0,3,9,97,24,90,213
5124502,0,0,0,0,0,0,5,5,3,0,7,6,0,3,4,11,7,0,3,15,9,3,8,20,21,4,6,26,10,0,3,13,0,0,0,3,55,7,35,101,0,0,4,4,0,0,5,4,6,0,4,8,4,0,0,6,9,3,13,20,19,0,8,31,16,3,12,23,5,0,10,14,0,0,6,6,56,11,59,120,0,0,4,4,0,0,6,7,6,0,5,16,6,4,7,16,17,3,16,39,26,5,20,54,30,6,18,50,13,0,12,28,0,0,10,10,111,16,97,226
5124503,0,0,3,3,0,0,7,7,0,0,7,13,0,0,3,9,6,3,4,16,14,4,6,20,11,0,7,15,7,0,3,13,0,0,0,3,46,9,39,94,0,0,5,5,0,0,3,3,6,3,0,8,8,4,6,16,5,4,5,13,11,3,5,26,16,0,10,24,3,0,0,5,0,0,0,0,43,18,39,103,0,0,7,7,0,0,9,9,10,3,10,17,9,4,13,24,15,9,13,33,28,8,8,44,25,0,16,39,10,5,8,22,0,0,0,4,93,28,76,191
5124504,0,0,23,23,0,3,10,13,10,5,8,18,15,0,8,21,11,3,7,30,19,5,11,39,33,0,7,46,10,0,4,18,0,0,3,3,103,21,82,210,0,0,15,15,0,3,10,14,8,5,10,25,19,4,14,32,21,3,12,34,24,0,14,38,29,0,16,49,10,0,3,12,3,0,3,3,111,25,97,228,0,0,34,34,3,10,16,30,15,11,19,45,28,8,19,59,32,13,24,68,45,3,28,78,64,0,32,89,22,0,14,32,3,0,3,4,209,47,185,439
5124505,0,0,7,7,0,0,4,4,0,0,3,4,0,0,0,3,14,0,3,17,14,3,8,20,10,0,6,18,3,0,0,7,0,0,0,0,43,5,39,89,0,0,4,4,0,0,0,0,0,3,0,6,7,4,3,5,14,0,3,16,11,0,3,18,12,0,3,17,3,0,3,8,0,0,0,0,49,8,28,84,0,0,9,9,0,0,4,6,3,0,5,11,4,3,3,15,22,4,5,38,28,4,9,39,25,0,7,32,8,0,7,18,0,0,3,3,91,15,64,172
5124506,0,0,7,7,0,0,3,3,3,6,3,12,7,0,3,12,11,3,11,19,9,4,10,22,14,3,12,27,7,0,9,17,3,0,4,6,55,13,56,131,0,0,6,6,0,0,0,0,10,6,3,19,10,0,3,12,14,3,15,29,14,3,4,20,16,3,16,33,3,0,21,25,0,0,9,13,68,15,73,152,0,0,11,11,0,0,0,0,11,14,8,30,20,0,7,25,27,5,21,49,23,3,14,39,31,5,20,62,12,0,31,46,3,0,16,20,122,28,131,282
5124507,0,0,9,9,0,0,4,4,0,3,0,3,8,4,0,16,8,3,3,10,8,0,3,11,17,0,4,22,14,0,0,17,0,0,0,0,54,13,34,97,0,0,4,4,0,0,0,0,5,5,9,19,9,3,3,10,8,0,7,16,13,3,8,17,12,0,7,26,8,0,11,25,0,0,3,4,59,15,51,122,0,0,14,14,0,0,3,7,9,7,7,20,15,5,3,29,13,4,8,26,13,4,7,29,27,5,16,46,30,3,13,41,3,0,3,7,112,27,82,224
5124508,0,0,6,6,0,4,3,10,0,5,6,6,3,0,4,9,9,5,10,17,11,0,8,15,15,0,10,22,5,0,4,11,8,0,3,7,49,8,51,107,0,0,5,5,0,0,0,5,0,0,3,6,7,0,7,14,13,0,9,19,14,4,17,34,11,0,17,19,10,0,10,18,3,0,5,7,48,10,63,125,0,0,13,13,0,5,8,15,3,3,10,14,11,0,5,20,20,3,15,40,23,6,24,50,25,0,21,44,10,0,11,27,7,0,8,16,100,21,114,233
5124509,0,0,3,3,0,3,10,8,3,0,8,8,9,0,0,10,7,3,7,17,14,0,0,22,19,0,5,31,3,0,7,6,0,0,0,0,57,5,37,99,0,0,0,3,0,0,0,0,3,0,0,4,9,0,0,6,8,3,7,15,27,4,3,30,8,0,5,15,3,0,3,7,0,0,0,0,62,6,25,89,0,0,7,9,0,3,10,8,4,0,8,12,9,3,0,14,20,4,13,37,43,6,11,51,33,0,8,42,9,0,10,18,0,0,0,0,118,17,61,191
5124510,0,0,11,11,0,3,6,11,4,4,7,16,16,0,0,18,22,3,11,35,34,4,15,55,23,3,17,35,4,0,9,6,0,0,4,6,97,22,70,191,0,0,12,12,0,0,3,3,9,8,0,17,19,0,3,21,32,4,9,45,36,3,8,47,14,0,7,20,4,0,5,8,0,0,0,0,106,17,47,172,0,0,23,23,0,3,11,13,17,8,7,34,33,0,4,39,52,12,17,79,70,6,19,94,37,6,20,58,4,0,10,14,0,0,3,3,207,41,112,360
5124511,0,0,3,3,0,0,0,0,4,0,3,9,10,0,8,14,13,0,8,20,20,3,8,30,17,3,8,21,11,0,0,8,0,0,0,0,63,9,28,107,0,0,4,4,0,0,0,0,6,0,3,8,10,0,3,8,14,0,3,19,26,0,0,29,14,0,6,17,7,0,0,10,0,0,0,0,70,5,17,91,0,0,5,5,0,0,0,0,5,0,5,14,14,4,5,29,21,6,11,37,47,3,6,57,29,3,5,35,14,0,0,13,0,0,0,0,136,14,47,197
5124512,0,0,4,4,0,0,6,8,9,3,8,15,4,7,3,10,17,3,4,22,21,4,3,26,11,0,0,16,0,0,0,4,0,0,0,0,58,20,34,115,0,0,3,3,0,0,3,5,6,3,6,13,9,0,0,13,16,12,3,26,23,3,3,29,10,0,4,13,0,0,0,0,0,0,3,3,59,16,27,106,0,0,9,9,0,0,9,16,14,4,10,30,11,7,3,23,27,14,10,49,44,6,8,61,23,0,3,30,0,0,0,4,0,0,3,3,121,40,61,216
5124513,0,0,0,0,0,0,0,0,0,3,3,5,6,0,0,7,3,0,5,13,11,0,3,12,11,0,3,15,7,0,3,8,0,0,0,0,36,4,21,64,0,0,0,0,0,0,0,0,3,3,0,7,9,0,0,7,6,0,0,10,12,0,0,12,5,0,0,12,3,0,0,7,0,0,0,0,40,6,10,55,0,0,6,6,0,0,5,5,6,6,3,13,11,3,5,14,13,0,3,16,17,0,3,26,15,0,6,23,7,0,3,14,0,0,0,0,74,12,32,117
5124514,0,0,0,0,0,0,0,3,0,0,3,3,11,3,3,18,12,3,8,20,19,3,3,26,16,0,7,27,7,0,3,11,0,0,0,3,69,12,33,118,0,0,0,0,0,0,3,3,7,0,0,4,19,5,0,24,10,3,0,14,22,4,0,22,11,0,3,21,4,0,0,4,0,0,0,0,73,12,15,98,0,0,3,3,0,3,5,3,9,0,3,9,32,12,5,44,21,9,13,39,42,8,3,48,30,7,13,47,8,0,3,11,0,0,3,4,145,28,47,223
5124515,0,0,3,7,0,4,3,3,7,0,3,3,8,0,3,12,12,3,7,20,9,0,4,8,15,0,0,18,6,0,0,8,0,0,0,0,48,13,23,88,0,0,6,8,0,4,3,4,4,0,3,11,14,0,9,17,9,4,5,13,4,0,7,15,14,4,10,28,3,0,0,4,0,0,0,3,49,9,48,104,0,3,10,8,0,5,7,15,11,0,9,14,15,3,10,28,18,9,11,35,13,5,11,26,30,5,10,45,5,0,0,12,0,0,3,4,96,20,69,193
5124516,0,0,10,10,0,0,0,3,0,0,7,7,7,0,0,6,16,6,0,16,14,3,10,23,8,0,4,17,10,0,0,6,0,0,0,3,46,8,28,90,0,0,4,4,0,0,0,3,3,0,3,6,9,9,3,14,17,0,3,17,11,3,8,22,7,0,3,15,3,0,3,6,0,0,0,0,53,13,26,87,0,0,14,14,0,0,3,3,3,0,12,14,13,9,3,22,26,6,8,35,26,7,15,48,20,0,5,30,12,0,4,15,3,0,0,3,102,24,57,177
5124601,0,0,3,3,0,3,3,5,4,3,3,8,11,4,3,19,27,3,10,40,23,0,7,25,20,3,5,35,4,0,3,4,0,0,0,4,90,18,38,143,0,0,5,5,0,0,0,3,11,8,3,18,19,0,3,26,28,3,3,35,17,3,6,26,15,0,0,18,7,0,4,9,0,0,0,0,97,19,20,132,0,0,10,11,0,6,5,11,13,11,6,28,32,3,6,45,52,6,14,72,38,3,10,50,41,3,5,52,8,0,4,16,0,0,0,4,189,32,61,278
5124602,0,0,5,5,0,0,7,8,8,10,7,28,6,3,5,19,7,9,7,22,7,5,5,21,15,0,11,28,10,0,0,10,3,0,0,3,71,27,56,148,0,0,0,0,0,0,3,5,10,9,8,22,12,12,5,27,10,3,7,18,14,4,9,31,16,0,3,21,10,0,9,20,4,0,0,8,71,28,45,145,0,0,6,12,0,4,9,11,17,13,11,44,20,11,16,42,24,12,16,47,22,10,12,50,32,4,18,50,18,0,9,31,9,0,3,12,139,53,102,296
5124603,0,0,3,7,0,3,3,3,3,5,6,12,9,0,3,11,4,0,3,9,4,0,7,15,11,3,3,15,3,0,0,7,3,0,0,9,37,14,41,89,0,3,4,9,0,3,6,11,5,0,0,3,3,0,3,6,7,0,4,12,10,3,12,22,10,0,5,16,3,0,10,9,4,0,5,5,38,15,45,91,0,3,12,15,0,6,8,15,8,6,7,14,8,4,9,20,10,3,11,18,15,0,21,40,15,4,14,32,7,0,9,21,5,0,6,13,71,28,86,186
5124604,0,0,5,5,0,0,4,4,3,0,0,7,5,0,0,9,4,0,3,11,17,3,0,21,6,0,0,3,3,0,3,5,0,0,0,0,40,7,19,63,0,0,4,4,0,0,0,5,7,5,3,12,7,0,0,7,7,0,0,7,13,0,0,15,3,0,0,4,4,0,0,3,0,0,0,0,39,7,8,58,0,0,5,5,0,3,9,8,3,5,5,15,17,0,0,24,11,4,3,18,26,3,3,35,8,0,0,13,4,0,3,9,0,0,0,0,75,16,29,123
5124605,0,0,3,3,0,0,3,3,5,0,3,11,6,0,3,11,18,0,0,19,14,3,0,22,3,0,3,9,3,0,3,8,0,0,0,0,54,3,21,81,0,0,0,0,0,0,0,0,4,0,0,7,12,0,0,12,17,0,0,16,14,0,0,14,4,0,0,4,0,0,3,6,0,0,0,0,47,4,11,64,0,0,3,3,0,0,3,3,13,0,3,17,21,0,3,24,30,3,0,36,29,3,3,36,11,0,3,8,6,0,3,11,0,0,0,0,100,6,35,143
5124606,0,0,3,3,0,0,7,10,9,0,5,18,20,4,0,25,27,3,13,40,18,3,4,26,17,0,5,29,11,0,5,11,3,0,0,3,101,12,46,163,0,0,3,3,0,0,3,7,13,0,0,16,22,3,0,26,26,4,7,39,23,0,7,27,12,0,0,15,7,0,5,12,0,0,0,0,105,11,24,147,0,0,5,5,3,0,14,13,20,3,4,29,45,7,3,53,47,11,20,79,42,3,15,57,29,4,5,39,17,0,6,24,3,0,3,4,212,22,76,308
5124607,0,0,3,3,0,0,0,3,4,4,0,7,13,5,0,12,20,0,4,30,22,0,4,26,11,0,4,15,4,0,4,8,0,0,0,0,79,13,19,108,0,0,5,5,3,0,0,3,12,6,3,16,17,3,0,21,17,0,0,23,25,0,5,29,5,0,3,10,0,0,0,3,0,0,0,0,79,11,16,110,0,0,9,9,3,0,0,5,18,8,3,26,27,5,0,36,41,0,4,49,48,3,10,59,14,0,4,20,4,3,3,9,0,0,0,0,160,18,36,217
5124608,0,0,4,9,0,0,5,10,8,0,5,14,7,0,3,9,11,3,12,25,15,10,12,27,16,0,12,35,14,0,11,19,0,0,4,3,60,16,67,147,0,0,8,7,0,3,3,6,5,0,7,22,6,0,3,6,10,8,8,24,15,8,5,33,12,3,10,27,8,0,8,16,0,0,4,4,63,22,61,147,0,3,14,19,0,5,9,14,15,0,17,28,13,0,5,22,18,7,22,49,31,14,17,63,34,5,17,58,21,0,19,37,0,0,14,13,125,36,129,295
5124609,0,0,7,7,0,0,7,11,0,4,7,13,10,3,4,14,3,6,3,14,13,5,12,35,10,0,3,20,6,0,3,11,4,0,0,4,47,17,57,128,0,0,7,7,0,0,4,4,5,8,7,19,8,4,7,18,10,4,13,27,11,6,13,24,14,0,9,21,5,0,11,17,0,0,3,3,46,19,72,138,0,0,17,17,0,3,7,11,10,11,18,31,14,8,8,31,13,5,18,39,25,8,24,59,20,3,12,40,13,0,17,24,3,0,3,7,97,35,131,261
5124610,0,0,10,10,0,0,4,5,5,9,14,26,6,3,7,19,13,5,12,35,14,0,16,31,15,3,15,35,19,0,3,22,4,0,3,8,73,22,82,183,0,0,13,14,0,5,7,10,6,7,10,21,12,3,11,24,16,3,6,29,10,3,10,23,18,0,15,33,9,0,11,20,0,0,7,7,78,29,85,186,0,0,22,24,0,3,17,20,11,17,16,47,20,6,20,48,32,8,23,61,22,8,28,57,33,5,23,62,26,0,16,42,4,0,10,14,154,53,163,371
5124701,0,0,0,0,0,0,0,3,0,3,4,5,3,0,3,3,3,3,3,8,3,0,5,11,3,0,3,7,0,0,0,0,0,0,0,0,12,8,18,36,0,0,0,0,0,0,4,4,3,3,0,10,0,3,0,3,4,0,3,7,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,7,14,36,0,0,0,0,0,0,4,5,4,7,7,15,3,3,3,9,10,4,7,17,10,3,5,18,3,0,3,5,0,0,0,0,0,0,0,0,27,14,32,71
5124702,0,0,3,3,0,0,0,0,3,3,3,15,7,4,0,16,5,3,4,17,0,0,0,0,6,0,7,10,4,0,0,5,0,0,0,0,28,13,24,66,0,0,0,0,0,3,3,8,7,3,4,20,5,6,0,11,4,0,0,8,3,0,3,4,3,0,0,5,4,0,5,7,0,0,0,0,33,18,15,62,0,0,3,3,0,4,3,9,13,5,9,31,13,14,0,22,17,3,9,24,8,0,3,8,9,0,4,18,6,0,5,9,0,0,0,0,61,27,40,125
5124703,0,0,0,0,0,0,0,0,3,0,8,19,12,0,5,25,12,0,8,17,15,4,10,20,5,0,0,9,5,0,0,3,0,0,0,0,52,10,32,96,0,0,0,0,0,0,3,3,6,0,5,12,19,0,0,19,4,3,0,8,17,0,0,14,3,0,4,13,3,0,0,3,0,0,0,0,53,5,12,70,0,0,0,0,0,0,4,4,13,7,11,28,29,0,7,38,20,3,8,27,24,3,8,43,11,0,3,21,9,0,0,9,0,0,0,0,108,17,51,172
5124704,0,0,0,0,0,0,0,0,0,3,0,6,10,0,3,15,5,0,7,14,7,0,0,8,0,0,3,6,0,0,0,0,0,0,0,0,29,4,21,50,0,0,0,0,0,0,0,0,5,0,0,7,7,3,0,7,6,0,0,10,9,0,0,9,0,0,0,0,0,0,7,5,0,0,0,0,34,4,6,43,0,0,0,0,0,0,0,0,13,3,0,15,18,3,3,23,14,0,8,28,15,0,0,18,4,0,3,7,3,0,7,4,0,0,0,0,60,7,25,95
5124705,0,0,8,8,0,0,5,5,8,3,3,15,14,3,4,24,3,3,6,16,8,0,3,11,8,0,0,8,0,0,0,4,0,0,0,0,38,14,37,93,0,0,4,4,0,3,3,8,5,7,3,23,15,4,3,19,11,3,3,13,4,0,7,12,5,0,3,11,0,0,8,4,0,0,0,0,40,16,30,92,0,0,9,9,3,3,12,14,12,13,10,31,26,7,6,42,12,7,9,29,9,0,9,19,13,0,7,21,3,0,8,8,4,0,0,3,85,35,65,183
5124706,0,0,8,8,0,0,4,4,3,3,3,6,9,0,8,18,0,3,0,4,8,0,5,16,3,0,3,6,3,0,5,10,0,0,0,0,30,8,34,75,0,0,3,3,0,0,0,0,5,0,3,7,3,0,3,8,8,0,3,15,9,0,3,9,5,0,3,5,0,0,4,6,0,0,8,8,27,3,25,60,0,0,12,12,0,0,4,5,10,3,4,12,12,0,11,22,14,3,8,19,16,0,12,27,4,0,7,11,5,0,9,14,0,0,8,8,60,11,62,135
5124707,0,0,0,0,0,0,5,7,5,6,0,13,5,3,4,16,13,3,3,19,16,0,3,20,8,0,0,8,0,0,0,5,0,0,0,0,46,15,22,83,0,0,4,4,0,0,0,0,3,9,0,15,4,0,0,6,11,0,3,20,11,0,0,13,7,0,0,12,0,0,0,0,0,0,0,0,44,12,12,68,0,0,4,4,0,0,5,7,6,20,3,23,12,4,4,20,23,3,3,32,27,0,8,33,16,0,0,21,0,0,0,3,0,0,0,0,91,22,34,152
5124708,0,0,0,0,0,0,10,5,3,6,3,12,12,3,3,18,3,4,10,16,10,0,3,14,10,0,3,15,8,0,0,4,3,0,0,5,45,12,32,95,0,0,3,3,0,3,3,4,3,9,4,18,5,0,3,16,7,3,3,18,7,0,4,12,6,0,4,8,3,0,6,14,3,0,3,3,40,20,39,101,0,0,5,5,0,7,12,18,6,10,6,27,19,5,11,29,12,10,15,30,19,0,5,30,19,0,9,25,11,0,10,21,4,0,7,7,85,36,73,193
5124709,0,0,0,0,0,0,5,7,5,3,7,16,9,3,7,17,20,0,0,22,12,0,3,21,6,0,6,13,4,0,0,8,0,0,0,0,67,14,33,109,0,0,0,0,0,3,0,3,5,0,0,10,16,3,0,23,18,0,3,25,13,0,0,21,6,0,0,12,3,0,0,3,0,0,0,0,69,14,13,89,0,0,3,3,0,3,5,7,14,3,7,26,22,9,7,42,42,0,8,46,30,3,10,38,19,0,10,25,8,0,0,11,0,0,0,0,135,23,42,197
5124710,0,0,7,7,0,0,3,7,10,3,9,20,3,0,3,9,7,3,5,17,11,3,3,16,9,0,10,14,3,0,0,5,0,0,4,4,49,15,42,104,0,0,8,8,0,3,0,3,7,5,0,17,5,3,3,15,12,3,6,20,11,0,3,16,6,0,4,10,3,0,12,13,0,0,0,3,48,15,39,106,0,0,18,18,0,3,4,11,17,7,8,37,14,6,4,24,19,4,12,42,18,3,4,31,19,0,13,32,8,0,12,20,3,0,7,7,99,30,82,209
5124711,0,0,0,0,0,0,0,0,6,4,3,8,5,8,7,13,12,0,4,20,4,3,9,20,14,0,0,13,3,0,0,3,0,0,0,0,43,14,28,80,0,0,0,0,4,0,0,0,3,4,0,6,12,3,0,13,4,3,0,10,12,0,0,14,7,0,8,14,4,0,6,6,0,0,0,0,43,14,15,73,0,0,0,0,4,3,0,7,7,6,3,18,12,7,5,32,15,3,4,23,18,3,12,33,24,0,5,27,9,0,4,10,0,0,0,4,87,27,37,150
5124712,0,0,3,3,0,0,6,4,3,0,0,11,4,0,3,13,12,0,0,14,7,0,4,17,6,0,4,17,0,0,0,0,0,0,0,0,38,10,27,75,0,0,0,0,0,0,0,0,6,4,3,11,5,0,0,6,13,3,0,20,10,0,0,10,3,0,0,7,3,0,0,3,0,0,3,3,39,8,7,53,0,0,3,3,0,0,6,3,9,3,5,19,9,0,8,14,26,3,3,32,16,0,4,20,12,0,4,18,3,0,0,3,0,0,3,4,81,19,35,125
5124713,0,0,3,3,0,0,0,0,3,3,3,10,12,0,3,16,9,0,9,17,8,0,0,6,8,0,0,7,3,0,0,3,0,0,0,0,39,5,16,64,0,0,0,0,0,0,3,3,10,3,0,12,13,0,0,10,9,3,0,16,8,0,0,8,4,0,0,4,0,0,0,0,0,0,0,0,43,6,3,53,0,0,3,3,0,0,3,3,14,4,3,22,20,0,3,28,22,3,9,33,10,0,0,16,12,0,0,12,5,0,0,5,0,0,0,0,83,9,23,119
5124714,0,0,0,0,0,0,4,4,6,0,0,8,13,0,0,13,11,0,4,15,5,0,5,11,8,0,4,13,7,0,0,4,0,0,0,0,47,3,19,69,0,0,0,0,0,0,3,3,6,0,5,11,9,0,0,12,8,0,3,15,7,0,0,7,5,0,0,6,9,0,0,4,0,0,0,0,46,0,11,61,0,0,0,0,0,0,8,8,13,0,6,15,23,0,3,27,19,0,3,29,16,0,5,21,16,0,3,19,14,0,0,12,0,0,0,0,94,3,33,126
5124715,0,0,3,3,0,0,0,3,3,5,3,11,3,3,3,13,10,3,0,10,7,0,12,16,10,0,4,16,8,0,0,13,0,0,0,0,39,17,31,83,0,0,0,0,0,0,0,0,3,9,0,14,3,0,7,8,9,0,3,9,9,0,4,20,9,0,4,10,4,0,6,12,0,0,0,0,36,15,24,80,0,0,3,3,0,3,0,3,8,15,3,24,5,9,8,21,15,3,3,19,20,0,18,39,16,0,9,22,9,0,6,20,0,0,0,0,78,26,54,159
5124716,0,0,0,0,0,0,9,9,18,7,7,33,24,4,0,28,22,0,4,30,20,3,6,33,12,0,3,20,0,0,4,4,0,0,0,0,99,11,41,151,0,0,3,3,0,0,3,5,22,0,5,29,22,0,3,26,18,5,0,24,20,3,3,25,4,0,4,10,7,0,4,5,0,0,0,0,99,10,26,133,0,0,5,5,0,0,10,14,40,5,16,63,48,5,3,56,43,3,8,56,45,8,9,57,21,0,6,30,10,0,7,11,0,0,0,0,196,27,63,288
5124717,0,0,3,3,0,0,0,0,5,0,4,13,8,0,3,10,8,0,8,12,8,0,7,15,4,0,6,14,3,0,0,3,0,0,0,0,37,8,43,81,0,0,4,4,0,0,0,0,9,3,4,11,3,0,8,10,11,3,4,14,5,0,3,12,3,0,0,8,5,0,3,5,0,0,0,0,32,8,26,67,0,0,7,7,0,0,5,5,15,3,5,20,9,0,15,28,16,3,12,29,14,0,11,32,7,0,10,22,7,0,4,8,0,0,0,0,65,9,71,147
