SA1_7DIGITCODE_2016,Preschool_M,Preschool_F,Preschool_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infants_Prim_Other_Non_Govt_M,Infants_Prim_Other_Non_Govt_F,Infants_Prim_Other_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tech_Ftime_stud_15_24_yr_M,Tech_Ftime_stud_15_24_yr_F,Tech_Ftime_stud_15_24_yr_P,Tech_Ftime_stud_25_yr_over_M,Tech_Ftime_stud_25_yr_over_F,Tech_Ftime_stud_25_yr_over_P,Tech_Ptime_stud_15_24_yr_M,Tech_Ptime_stud_15_24_yr_F,Tech_Ptime_stud_15_24_yr_P,Tech_Ptime_stud_25_yr_over_M,Tech_Ptime_stud_25_yr_over_F,Tech_Ptime_stud_25_yr_over_P,Tech_Full_Ptime_stud_st_ns_M,Tech_Full_Ptime_stud_st_ns_F,Tech_Full_Ptime_stud_st_ns_P,Tech_Furth_Educ_Instit_Tot_M,Tech_Furth_Educ_Instit_Tot_F,Tech_Furth_Educ_Instit_Tot_P,Uni_oth_Inst_Ft_stu_15_24_M,Uni_oth_Inst_Ft_stu_15_24_F,Uni_oth_Inst_Ft_stu_15_24_P,Uni_oth_Instit_Ft_stu_25_M,Uni_oth_Instit_Ft_stu_25_F,Uni_oth_Instit_Ft_stu_25_P,Uni_oth_Instit_Pt_stu_15_24_M,Uni_oth_Instit_Pt_stu_15_24_F,Uni_oth_Instit_Pt_stu_15_24_P,Uni_oth_Instit_Pt_stu_25_M,Uni_oth_Instit_Pt_stu_25_F,Uni_oth_Instit_Pt_stu_25_P,Uni_oth_Inst_F_Pt_stu_st_ns_M,Uni_oth_Inst_F_Pt_stu_st_ns_F,Uni_oth_Inst_F_Pt_stu_st_ns_P,Uni_oth_Inst_Tot_M,Uni_oth_Inst_Tot_F,Uni_oth_Inst_Tot_P,Oth_type_Edu_inst_Ftime_stu_M,Oth_type_Edu_inst_Ftime_stu_F,Oth_type_Edu_inst_Ftime_stu_P,Oth_type_Edu_inst_Ptime_stu_M,Oth_type_Edu_inst_Ptime_stu_F,Oth_type_Edu_inst_Ptime_stu_P,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_M,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_F,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_P,Oth_type_educ_institut_Tot_M,Oth_type_educ_institut_Tot_F,Oth_type_educ_institut_Tot_P,Type_educ_institution_ns_M,Type_educ_institution_ns_F,Type_educ_institution_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
5119017,0,0,3,30,15,40,9,3,12,0,0,0,32,20,56,15,4,19,4,5,9,3,0,0,17,9,29,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,5,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,4,4,12,9,25,0,0,0,68,54,124
5119018,4,3,5,12,9,22,3,0,3,4,5,10,15,16,28,8,7,16,3,0,5,0,3,3,11,8,24,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,8,3,7,0,3,3,0,0,0,0,0,0,4,3,5,0,0,0,4,9,11,0,0,0,0,0,0,0,0,0,0,0,0,12,11,26,0,3,4,55,52,106
5119019,0,0,0,12,12,22,5,0,9,0,0,0,13,15,32,4,3,7,3,0,3,3,4,5,10,3,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,3,3,0,3,0,0,0,3,3,7,0,0,0,3,7,9,3,5,3,0,0,0,0,0,0,3,3,6,11,10,22,0,0,4,45,47,96
5119020,0,0,0,4,4,8,3,3,11,3,3,7,12,11,24,3,0,3,4,5,11,3,3,8,9,11,19,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,29,33,58
5119021,0,7,6,12,5,19,0,0,3,0,0,0,18,6,26,4,6,14,4,0,7,0,0,3,10,13,21,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,3,5,0,6,0,0,0,0,0,0,0,3,3,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,3,40,31,74
5119022,3,0,4,9,4,13,3,0,3,3,3,12,13,11,24,3,5,4,4,0,5,0,3,3,6,7,15,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,3,3,11,5,12,3,0,4,38,32,69
5119023,0,0,3,9,3,19,0,0,0,0,3,7,14,6,24,5,0,7,3,0,3,0,0,3,11,4,13,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,20,32,0,0,0,38,38,76
5119024,3,3,3,7,5,8,0,0,4,0,0,4,8,4,12,3,3,4,3,3,3,0,3,4,5,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,0,0,3,0,0,0,0,0,0,4,3,12,0,0,0,0,0,3,0,0,0,0,0,3,7,12,23,0,4,4,35,40,73
5119025,4,0,4,11,11,18,5,3,9,0,0,0,12,16,26,5,3,12,8,4,13,0,4,3,13,9,28,0,0,0,0,3,3,4,0,4,0,0,0,0,0,0,4,3,8,3,3,10,0,0,0,0,3,3,0,6,6,0,0,0,3,12,19,3,3,3,0,3,3,0,0,0,3,3,8,7,17,22,0,0,3,58,58,115
5119027,0,0,0,8,10,17,9,3,9,4,4,7,13,15,31,6,3,10,3,4,11,0,3,4,9,12,20,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,6,12,0,0,0,0,3,3,0,0,0,0,3,6,5,4,13,3,0,6,37,46,85
5119028,0,0,0,10,11,19,0,0,0,0,0,0,10,15,23,10,0,8,0,3,3,0,0,0,8,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,5,0,0,0,0,0,3,0,0,3,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12,0,0,0,30,35,67
5119029,3,0,5,13,18,32,3,4,7,3,3,4,20,26,43,0,10,14,3,0,3,4,0,7,6,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,3,0,0,0,4,0,3,0,0,0,4,9,10,0,0,0,0,0,0,0,0,0,0,0,0,5,10,18,0,0,0,46,59,105
5119030,4,0,7,12,9,24,8,3,14,3,0,7,28,13,40,17,3,20,5,0,4,0,3,3,22,8,31,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,6,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,3,4,3,0,0,0,0,3,3,0,0,0,0,3,3,7,7,14,0,0,0,64,39,107
5119102,0,0,0,17,17,38,7,0,7,3,0,0,25,17,42,12,11,22,0,0,0,6,4,9,12,12,26,0,0,0,0,0,0,3,0,3,0,4,5,0,0,0,4,3,10,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,6,12,0,0,0,0,0,0,0,0,0,0,0,3,13,10,27,0,0,0,59,61,118
5119103,7,11,15,20,18,37,0,0,5,14,3,13,32,23,56,9,7,19,4,0,3,12,3,15,24,11,37,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,11,11,0,5,6,0,3,4,0,0,0,0,0,0,0,0,0,4,16,14,0,0,0,0,3,3,0,0,0,0,7,7,12,7,19,0,0,0,78,82,156
5119104,3,4,3,11,14,29,0,0,3,4,8,13,19,18,43,11,3,15,3,3,5,9,7,15,17,15,40,0,3,4,0,0,0,3,0,3,3,0,3,0,0,0,10,0,8,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14,0,0,0,63,65,127
5119105,0,0,3,3,9,14,6,3,9,3,3,9,13,16,23,7,8,8,0,3,4,11,3,11,17,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,0,0,0,0,0,3,7,10,12,0,0,0,34,43,74
5119106,0,0,3,15,13,21,0,0,5,0,0,0,16,13,29,16,14,31,6,0,6,3,3,3,27,15,38,3,0,4,0,4,4,8,4,10,0,0,0,0,0,0,12,9,13,4,6,11,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,0,0,0,0,0,0,0,0,0,0,0,0,10,22,29,0,0,0,64,67,129
5119107,12,8,20,70,71,144,7,6,10,8,11,14,80,86,165,40,38,75,7,0,10,0,5,6,54,45,94,4,7,16,0,4,6,4,8,11,5,9,16,0,0,0,16,27,44,0,6,9,3,6,10,0,0,0,4,14,15,0,0,0,7,26,34,0,0,0,0,3,7,0,0,0,0,3,9,27,32,55,3,0,9,199,233,426
5119108,4,0,4,6,12,14,7,3,5,5,5,13,11,20,30,9,11,16,0,0,3,13,11,23,25,22,42,0,0,3,0,0,0,0,0,3,0,3,3,0,0,0,3,3,4,4,7,8,0,0,0,0,0,0,0,4,4,0,0,0,4,8,13,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,3,52,62,114
5119109,3,7,12,31,27,59,0,0,0,3,3,10,32,34,70,18,21,41,3,3,7,13,5,18,33,30,59,3,0,4,0,0,0,7,3,4,0,7,7,0,0,0,5,10,15,3,3,6,0,0,3,0,0,0,0,0,4,0,0,0,7,7,10,0,0,0,4,0,4,0,0,0,3,0,3,13,15,31,0,3,3,101,102,197
5119114,4,4,6,29,28,56,0,0,0,7,3,12,31,29,67,18,20,43,0,0,0,7,3,10,29,28,52,0,6,4,0,3,5,0,0,0,0,0,0,0,0,0,3,7,13,3,3,6,0,0,3,0,0,0,0,5,6,0,0,0,6,7,17,0,4,4,0,0,0,0,0,0,0,4,0,8,8,16,0,0,0,86,84,169
5119115,3,3,8,17,30,55,3,5,8,3,3,6,25,39,70,8,13,21,0,0,3,9,3,11,19,20,33,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,3,4,8,3,3,9,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,3,6,7,0,0,0,3,6,7,9,6,19,0,0,0,62,85,147
5119117,11,8,14,23,28,48,3,3,6,7,11,15,39,40,76,23,10,34,6,17,22,13,22,38,42,45,95,0,0,0,0,0,0,3,3,10,0,0,4,0,0,0,3,8,14,13,13,23,3,4,3,0,5,3,4,4,7,0,0,0,20,25,41,0,0,0,3,5,3,0,0,0,3,5,8,32,39,69,0,8,8,148,171,316
5119118,7,4,6,30,33,57,4,0,4,4,3,3,37,34,67,20,13,30,3,6,8,3,11,11,27,24,55,0,0,3,0,0,0,7,0,7,0,0,3,0,0,0,8,3,11,8,10,17,0,3,8,0,4,4,3,4,9,0,0,0,9,20,30,0,0,0,0,4,3,0,0,0,0,4,3,9,14,26,4,6,9,105,112,218
5119119,0,3,3,18,7,26,3,4,6,4,3,3,22,16,34,8,14,20,0,0,0,3,3,8,13,12,29,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,0,0,0,0,0,0,3,3,3,0,0,0,3,7,13,0,0,0,0,0,0,0,0,0,0,0,0,15,10,29,0,3,3,57,61,116
5119120,9,15,21,50,52,106,0,3,3,7,13,19,57,67,129,35,34,72,0,3,3,7,7,11,40,50,91,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,3,8,9,3,8,11,0,4,8,3,0,3,3,6,7,0,0,0,17,13,31,0,0,0,0,4,4,0,0,0,0,7,7,16,16,29,4,3,8,147,179,322
5119122,10,3,16,44,40,86,8,9,12,10,13,18,64,55,120,35,25,65,3,4,6,6,13,21,47,49,93,4,0,5,0,3,3,3,4,5,3,3,3,0,0,0,8,10,18,4,6,10,3,3,6,0,0,3,0,5,5,0,0,0,6,17,24,0,0,0,3,6,9,0,0,0,3,6,9,19,24,45,0,5,3,160,174,333
5119123,5,0,7,12,15,19,3,3,8,0,0,0,15,16,28,8,10,18,4,3,5,7,3,8,14,12,31,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,7,5,0,0,0,0,0,5,3,0,6,0,0,0,3,10,12,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,0,0,0,39,49,92
5119124,4,0,3,28,26,53,11,0,11,6,8,15,43,37,73,24,22,40,7,8,15,19,20,36,45,39,91,0,0,3,0,3,3,3,0,3,0,3,3,0,0,0,10,9,15,0,11,16,0,0,0,0,0,0,0,3,6,0,0,0,5,12,18,0,0,0,0,0,0,0,0,0,0,0,0,8,12,19,0,3,3,116,109,221
5119125,0,0,0,13,20,28,4,4,8,4,6,12,20,24,41,13,15,33,3,4,9,9,7,15,28,31,57,3,0,4,0,0,0,3,4,5,0,0,0,0,0,0,8,5,7,3,5,12,0,0,0,3,3,4,4,0,3,0,0,0,8,12,15,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,65,74,136
5119126,3,0,9,34,28,59,0,0,0,3,3,3,39,25,66,23,19,36,0,3,3,5,5,7,26,22,44,3,5,4,0,0,0,3,0,4,0,6,6,0,0,0,5,12,12,5,8,15,0,0,3,0,0,0,0,6,6,0,0,0,8,14,27,0,0,0,0,0,0,0,0,0,0,4,5,21,19,46,3,0,5,109,100,211
5119128,4,0,4,27,18,45,0,0,0,6,4,8,34,25,51,10,16,27,0,0,0,11,16,20,23,26,47,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,3,3,5,0,0,0,0,3,3,0,0,0,0,7,7,0,0,0,0,6,6,0,0,0,0,3,5,0,0,0,0,3,5,11,10,23,0,0,0,73,77,154
5119129,5,10,15,52,37,86,0,0,3,8,8,20,56,47,108,20,18,41,4,3,10,15,14,21,33,36,72,4,0,4,0,0,0,10,0,10,4,4,4,0,0,0,12,5,20,3,5,12,0,4,3,0,3,3,3,5,11,0,0,0,6,20,33,0,0,0,0,0,3,0,0,0,0,0,3,19,16,34,0,3,3,143,140,279
5119130,7,6,11,29,22,55,3,0,3,6,0,6,39,22,61,7,9,18,0,3,3,13,5,23,22,23,46,3,0,3,0,3,3,3,3,3,0,0,0,0,0,0,3,5,6,3,0,6,4,3,5,0,4,4,0,0,0,0,0,0,5,12,17,0,0,0,0,0,0,0,0,0,0,0,0,21,22,38,0,0,3,100,90,187
5119131,5,5,5,33,30,64,0,0,0,0,3,3,38,35,69,23,28,51,0,0,3,3,3,7,30,39,62,0,0,0,0,0,0,4,0,3,0,4,4,0,0,0,4,8,12,0,5,5,0,3,3,0,3,3,0,3,6,0,0,0,3,9,16,0,0,0,0,0,0,0,0,0,0,3,0,17,26,45,3,3,4,91,124,219
5119132,3,5,3,31,21,52,3,3,7,3,4,4,39,24,57,4,12,19,0,0,3,0,0,0,5,9,15,0,3,4,0,0,0,0,0,0,3,4,3,0,0,0,3,3,11,0,3,4,0,4,4,0,0,0,3,4,6,0,0,0,3,14,11,0,0,0,0,0,0,0,0,0,0,0,3,15,8,25,0,0,0,69,65,136
5119133,4,4,6,15,11,27,0,0,8,0,4,4,22,18,43,6,18,30,0,0,0,0,7,6,13,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,0,0,0,0,0,0,5,5,0,0,0,0,3,9,0,0,0,0,3,3,0,0,0,0,3,3,7,7,10,0,0,3,45,64,110
5119134,3,4,3,22,25,41,0,0,0,3,4,6,20,27,53,31,16,45,0,0,3,3,7,10,35,22,58,3,3,3,0,0,0,0,6,5,0,0,0,0,0,0,5,8,13,6,8,15,0,0,3,0,3,3,3,4,4,0,0,0,7,19,23,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,0,0,0,81,96,174
5119135,7,3,6,15,23,33,0,0,3,5,3,10,21,32,54,10,13,18,0,0,0,3,3,6,14,12,28,0,0,0,0,0,0,0,3,6,0,4,3,0,0,0,5,9,14,4,0,4,0,0,0,0,0,0,0,3,3,0,0,0,3,3,12,0,0,0,0,3,3,0,0,0,0,0,0,11,6,18,0,0,0,62,73,132
5119136,6,3,12,31,23,58,3,5,3,6,3,10,41,33,67,21,22,45,3,0,3,10,8,13,33,26,64,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,4,6,0,11,14,0,3,3,0,3,3,0,0,0,0,0,0,3,18,24,0,0,0,0,0,0,0,0,0,0,4,6,3,7,12,0,0,0,91,100,188
5119137,0,4,6,18,19,41,0,3,3,5,10,14,30,27,59,13,7,21,3,3,5,10,7,25,28,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,3,6,8,0,0,0,0,3,4,0,3,3,0,0,0,9,13,15,0,0,0,0,4,4,0,0,0,0,4,4,9,8,15,3,3,4,84,80,162
5119138,0,3,3,17,22,41,3,0,5,6,4,8,23,28,53,13,14,29,0,0,0,3,0,0,18,13,34,0,3,3,0,3,4,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,3,6,0,0,0,0,3,0,0,0,0,0,0,5,7,8,18,0,4,4,51,71,120
5119139,0,0,0,29,15,43,3,0,3,7,3,11,36,18,56,8,5,18,3,3,7,3,3,10,15,13,28,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,3,5,6,4,8,0,3,3,0,0,0,0,0,0,0,0,0,6,8,8,0,0,0,0,0,0,0,0,0,0,0,0,9,8,15,0,0,3,75,45,120
5119140,3,0,3,23,28,42,0,0,3,5,3,11,27,30,57,19,10,25,0,0,0,3,0,5,18,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,18,10,28,0,3,6,65,72,135
5119141,5,14,14,36,24,58,0,3,3,9,0,9,49,28,74,16,8,21,0,0,0,7,0,9,20,12,31,0,3,3,0,0,0,0,0,0,0,6,6,0,0,0,0,7,12,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,5,7,0,0,0,7,4,4,0,0,0,7,9,13,14,13,27,3,6,10,96,84,182
5119142,0,3,4,18,32,46,4,0,3,8,3,12,28,38,66,22,12,32,3,0,4,8,10,18,31,19,53,3,0,3,3,0,3,0,0,4,0,0,0,0,0,0,6,3,7,3,8,9,0,3,3,0,0,0,3,6,4,0,0,0,3,11,15,0,0,0,0,0,0,0,0,0,0,0,0,11,8,20,0,0,3,88,92,178
5119143,11,0,13,19,19,38,4,0,4,0,0,0,22,19,42,17,19,34,3,0,3,7,0,7,26,15,45,0,0,0,3,0,3,0,3,3,0,3,3,0,0,0,3,9,10,3,0,7,0,3,3,0,0,0,5,3,3,0,0,0,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,10,14,22,0,0,0,75,69,145
5119144,7,0,7,15,16,37,0,0,0,5,6,13,24,27,48,21,13,38,0,0,0,5,3,10,31,15,45,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,5,3,0,3,0,0,0,0,0,0,0,4,3,0,0,0,3,12,15,0,0,0,0,3,3,0,0,0,0,3,3,8,8,18,0,0,0,82,64,142
5119145,8,13,19,36,22,55,8,3,9,3,6,7,45,33,71,14,12,33,0,0,3,8,0,7,22,15,43,3,0,3,0,0,0,0,0,3,0,5,4,0,0,0,5,5,15,0,7,7,0,0,0,0,0,0,3,0,3,0,0,0,4,7,13,0,4,4,0,0,0,0,0,0,0,3,3,11,10,15,0,0,0,92,87,171
5119146,3,0,3,17,11,27,3,5,10,3,8,13,21,22,52,10,9,13,3,6,5,9,3,9,20,15,34,0,0,0,0,0,0,3,0,3,0,3,4,0,0,0,4,7,9,0,3,3,0,4,4,0,0,0,0,3,4,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,54,55,112
5119147,3,4,5,20,17,36,0,0,0,6,4,14,30,23,51,21,12,37,0,0,4,4,9,10,28,23,57,3,0,3,0,0,0,4,4,9,0,3,3,0,0,0,6,5,12,10,6,14,0,4,4,0,0,0,0,3,3,0,0,0,10,12,25,0,0,0,0,7,7,0,0,0,0,7,7,7,13,18,0,0,0,84,94,174
5119201,0,0,3,7,11,13,0,4,4,0,3,0,10,14,20,3,9,11,0,0,5,0,4,3,6,18,22,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,7,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,12,4,17,0,0,0,28,48,83
5119202,3,3,3,15,10,27,6,3,6,4,0,3,24,15,38,14,3,17,0,3,3,3,0,3,18,6,29,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,7,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,6,7,18,0,3,6,59,41,102
5119203,0,6,3,22,15,35,0,0,0,3,0,0,23,20,44,13,5,16,0,0,0,5,8,6,16,11,27,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,4,8,7,0,0,0,0,0,0,0,0,0,0,0,0,13,16,26,0,0,0,59,63,122
5119204,0,0,0,17,12,30,0,3,0,4,0,4,19,18,35,7,11,16,0,0,0,0,0,0,13,11,19,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,0,0,0,0,0,0,0,0,0,0,0,0,4,17,18,0,0,0,47,44,90
5119205,3,0,0,7,3,15,8,3,5,5,7,8,17,12,31,0,3,3,3,0,3,0,3,3,7,7,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,0,0,0,0,0,0,0,0,0,0,0,0,14,15,24,0,0,0,44,44,87
5119206,3,0,3,8,13,19,0,0,3,9,13,21,17,29,43,8,3,16,0,3,8,9,0,9,22,8,31,0,0,0,0,0,0,0,3,5,0,4,4,0,0,0,0,8,11,3,8,10,0,0,0,0,0,0,0,5,3,0,0,0,6,14,18,0,0,0,0,0,3,0,0,0,0,0,3,20,10,27,0,3,3,62,75,139
5119207,3,5,5,29,30,57,0,0,0,4,3,9,32,41,70,14,5,20,0,0,3,3,3,4,15,9,32,3,0,8,0,0,0,0,0,0,3,0,5,0,0,0,12,6,12,0,3,5,0,0,0,0,0,0,0,3,3,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,4,8,9,15,20,0,0,0,74,76,152
5119208,0,0,0,17,18,34,3,0,4,3,0,4,15,22,42,9,11,23,0,0,4,0,0,3,13,10,29,3,0,3,0,0,3,0,0,0,3,0,7,0,0,0,4,6,12,0,3,9,3,0,3,0,0,0,0,0,3,0,0,0,4,9,9,0,6,6,3,3,3,0,0,0,3,6,10,12,13,20,0,0,0,58,58,118
5119209,3,0,3,16,24,36,0,0,3,0,0,0,13,27,42,12,12,21,0,0,0,0,0,0,10,9,25,0,0,3,0,3,3,0,0,3,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,3,0,3,5,0,5,0,0,0,3,0,3,17,21,36,0,0,0,54,63,118
5119211,3,4,6,17,16,33,0,4,3,0,0,0,21,19,38,13,9,20,0,0,3,3,3,3,11,10,27,0,3,4,3,0,3,0,0,0,0,0,3,0,0,0,5,4,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,4,6,0,0,0,4,3,4,0,0,0,3,3,9,15,10,23,0,0,0,61,56,119
5119212,10,3,14,38,41,80,8,3,13,9,3,14,56,48,107,18,16,37,13,5,21,16,7,22,44,30,76,3,0,3,0,3,3,4,3,4,3,0,0,0,0,0,10,9,17,7,11,10,0,0,0,0,0,0,3,8,11,0,0,0,7,19,25,3,0,3,0,3,3,0,0,0,3,3,7,9,13,17,3,3,6,137,118,262
5119213,3,8,13,12,16,27,4,4,8,0,3,3,19,19,38,8,12,20,0,0,0,0,3,3,10,10,22,3,3,4,0,0,3,0,0,0,3,0,5,0,0,0,8,9,13,0,0,3,0,3,5,0,0,0,0,3,3,0,0,0,5,8,7,0,0,0,0,0,0,0,0,0,0,0,4,23,23,38,0,0,0,65,80,140
5119214,3,3,8,13,8,19,0,0,0,5,5,15,20,20,32,7,5,16,0,0,3,6,0,10,12,8,24,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,3,3,9,8,16,0,0,0,47,46,93
5119215,0,3,3,12,6,17,0,4,3,3,0,4,18,12,26,5,3,12,0,0,5,0,0,4,13,12,19,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,3,3,19,21,34,7,3,4,54,54,102
5119216,0,0,0,8,6,15,0,3,3,7,0,8,14,8,27,9,6,13,3,0,3,7,4,12,13,15,30,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,3,3,0,3,0,0,0,0,0,0,0,4,4,0,0,0,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,14,13,29,3,0,3,51,47,101
5119217,3,3,7,24,16,41,3,4,10,0,0,0,27,24,51,22,22,46,0,4,8,0,0,0,23,25,52,0,3,7,0,0,0,0,0,0,3,3,8,0,0,0,4,11,11,0,3,6,0,0,0,0,0,0,0,3,3,0,0,0,3,6,14,0,0,3,3,8,12,0,0,0,3,9,9,21,20,36,0,0,3,85,104,193
5119218,3,4,11,41,27,74,3,16,24,9,4,18,62,47,113,25,30,53,7,11,23,15,9,24,47,53,99,3,3,5,0,7,7,3,0,5,0,4,3,0,0,0,8,8,17,6,9,19,0,3,3,0,4,4,6,10,12,0,0,0,11,22,41,0,0,3,0,5,5,0,0,0,0,4,5,22,22,45,3,3,5,159,172,328
5119219,3,7,11,14,15,21,3,3,10,9,0,8,21,21,42,10,8,18,0,3,6,0,5,5,16,17,30,0,0,0,3,0,3,0,3,3,0,3,5,0,0,0,7,7,10,0,3,3,0,0,0,0,0,0,4,3,3,0,0,0,3,6,10,0,0,0,3,4,4,0,0,0,7,4,6,14,12,24,0,0,0,67,60,132
5119220,4,4,5,23,28,45,3,0,3,0,3,4,26,27,55,10,11,24,3,0,7,9,0,8,27,13,35,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,7,7,5,4,9,0,3,3,0,0,0,0,0,0,0,0,0,5,9,11,0,0,0,0,0,0,0,0,0,0,0,0,17,16,34,0,3,3,71,86,161
5119221,3,0,4,11,6,25,3,3,4,0,0,0,18,13,29,6,10,16,0,0,0,0,0,0,6,7,19,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,12,16,23,0,0,0,44,42,83
