SA1_7DIGITCODE_2016,P_Oth_svc_15_19_yr,P_Oth_svc_20_24_yr,P_Oth_svc_25_34_yr,P_Oth_svc_35_44_yr,P_Oth_svc_45_54_yr,P_Oth_svc_55_64_yr,P_Oth_svc_65_74_yr,P_Oth_svc_75_84_yr,P_Oth_svc_85_yr_over,P_Oth_svc_Tot,P_Inad_desc_Ns_15_19,P_Inad_desc_Ns_20_24,P_Inad_desc_Ns_25_34,P_Inad_desc_Ns_35_44,P_Inad_desc_Ns_45_54,P_Inad_desc_Ns_55_64,P_Inad_desc_Ns_65_74,P_Inad_desc_Ns_75_84,P_Inad_desc_Ns_85,P_Inad_desc_Ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
5125309,0,0,0,3,0,0,0,0,0,8,3,0,0,5,0,0,0,0,0,9,10,10,25,35,34,29,3,0,0,156
5125310,0,0,0,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,4,14,24,33,33,34,8,0,0,152
5125311,0,0,0,6,7,0,0,0,0,12,0,3,3,0,0,0,0,0,0,9,18,25,35,51,47,43,8,0,0,221
5125312,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,11,28,26,35,27,8,0,0,150
5125313,0,3,6,5,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,5,7,4,36,48,42,32,10,0,0,191
5125314,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,8,9,23,30,59,46,42,11,0,0,222
5125315,0,0,3,0,0,3,0,0,0,8,0,3,0,3,0,0,0,0,0,12,0,25,83,43,70,42,11,0,0,281
5125316,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,9,13,15,47,54,64,57,21,0,0,266
5125317,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,5,17,28,27,17,5,0,0,113
5125318,0,0,3,3,6,3,3,0,0,15,6,0,3,9,5,3,3,0,0,22,19,18,22,48,62,68,23,0,0,267
5125319,0,3,4,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,4,4,11,54,51,30,31,10,0,0,196
5125320,0,0,0,0,6,8,0,0,0,9,0,0,8,4,0,3,0,0,0,15,12,13,45,30,55,44,8,4,0,208
5125321,0,0,4,4,0,0,0,0,0,5,0,0,0,3,0,0,3,0,0,4,7,17,53,40,50,54,12,0,0,236
5125322,0,0,0,0,0,0,4,0,0,8,0,0,3,0,0,0,0,0,0,3,6,14,47,32,32,39,9,3,0,185
5125323,0,0,3,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,8,12,25,27,46,21,8,0,0,138
5125324,0,0,0,0,0,4,0,0,0,6,0,0,0,0,3,0,0,0,0,8,4,8,36,33,29,30,0,0,0,128
5125325,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,9,6,11,21,32,41,14,0,0,135
5125326,0,3,0,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,5,3,20,52,64,52,28,5,3,0,226
5125327,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,6,16,12,32,20,55,30,18,0,0,175
5125328,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,3,0,0,0,3,9,14,29,33,38,36,8,3,0,175
5125401,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,12,6,8,31,25,22,14,3,0,0,115
5125402,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,4,13,37,42,22,18,0,0,0,141
5125403,4,3,3,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,3,12,15,53,17,27,13,3,0,0,137
5125404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,10,13,25,16,4,0,0,93
5125405,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,10,11,16,19,29,44,29,4,0,0,148
5125406,0,0,0,3,4,0,0,0,0,13,0,0,3,0,0,0,0,0,0,9,14,8,36,31,37,23,0,0,0,157
5125407,0,0,0,6,0,4,0,0,0,15,0,0,0,0,3,0,0,0,0,3,12,21,53,57,59,52,4,0,0,253
5125408,0,0,3,0,0,3,0,0,0,3,0,0,3,3,3,5,0,0,0,9,13,19,53,52,33,35,5,0,0,210
5125409,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,4,13,4,22,23,27,33,3,0,0,137
5125410,0,0,0,4,0,3,0,0,0,8,0,0,3,3,0,0,0,0,0,5,6,5,20,34,30,28,4,0,0,124
5125411,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,10,16,20,31,36,14,6,0,0,124
5125412,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,11,26,42,29,30,3,0,0,141
5125413,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,4,0,0,0,6,3,4,24,33,23,27,3,0,0,121
5125501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,15
5125502,3,5,15,9,3,0,0,0,0,37,0,10,11,0,4,6,0,0,0,29,26,118,299,136,106,50,9,0,0,735
5125503,0,4,5,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,6,30,49,36,18,3,0,0,0,142
5125504,0,14,17,9,4,0,0,0,0,45,5,3,6,3,3,0,0,0,0,24,27,98,235,136,92,30,3,0,0,617
5125505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125506,0,3,17,6,0,0,0,0,0,23,0,6,4,0,5,0,0,0,0,15,27,67,189,120,96,45,9,0,3,554
5125507,3,0,6,4,3,0,0,0,0,20,0,0,0,4,3,0,3,0,0,11,14,37,106,97,78,31,7,0,0,371
5125508,0,4,10,3,3,0,0,0,0,22,0,3,3,0,9,0,3,0,0,18,28,55,239,136,101,41,7,0,0,599
5125509,0,3,9,0,4,0,0,0,0,19,3,9,9,3,3,0,0,0,0,21,19,71,155,102,61,11,8,0,0,424
5125510,0,0,8,3,3,0,0,0,0,10,0,0,5,4,5,0,0,0,0,14,4,21,98,52,33,7,0,0,0,221
5125511,0,0,14,3,3,0,0,0,0,17,0,3,6,7,3,0,0,0,0,21,17,53,143,84,62,9,3,0,0,367
5125601,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,3,12,14,6,0,0,0,36
5125602,0,0,0,0,3,3,0,0,0,7,0,0,5,4,3,0,0,0,0,22,9,16,15,39,63,45,14,3,0,201
5125603,0,0,0,3,0,3,0,0,0,3,0,3,0,0,4,0,0,0,0,11,9,11,15,22,33,21,4,0,0,111
5125701,3,3,0,3,3,0,0,0,0,15,0,5,0,3,3,3,3,0,0,22,22,29,48,85,103,55,13,0,0,360
5125702,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,3,4,23,19,17,18,3,0,0,88
5125703,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,3,25,21,35,24,7,0,0,117
5125704,0,3,0,4,3,0,0,0,0,12,0,0,3,3,3,4,0,0,0,7,3,11,38,28,20,26,3,0,0,122
5125705,0,3,3,4,4,0,0,0,0,16,0,0,3,0,0,0,0,0,0,11,10,21,78,45,57,33,3,0,0,251
5125706,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,6,3,4,16,21,31,19,3,3,0,102
5125707,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,8,3,13,14,13,25,19,3,0,0,86
5125801,0,0,4,3,3,0,0,0,0,10,0,0,3,3,5,0,0,0,0,11,5,17,51,44,48,23,9,0,0,202
5125802,0,0,0,6,3,0,0,0,0,10,0,0,0,3,3,3,0,0,0,11,18,18,57,84,46,29,4,0,0,263
5125803,0,3,3,5,0,0,0,0,0,17,0,0,4,3,3,3,0,0,0,19,17,38,95,84,80,40,10,0,0,372
5125804,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,14,26,30,26,5,0,0,112
5125805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125806,0,0,3,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,5,8,27,18,43,23,10,0,0,137
5125807,0,0,3,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,9,8,31,17,24,31,6,0,0,123
5125808,0,3,13,3,0,0,0,0,0,29,0,7,6,11,7,0,0,0,0,19,22,48,173,141,98,23,12,0,0,512
5125809,0,0,3,3,5,0,0,0,0,15,3,0,4,10,3,0,0,0,0,18,40,28,58,101,126,39,13,0,0,396
5125810,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,13,20,21,13,7,0,0,74
5125811,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,9,14,10,21,23,39,23,7,0,0,135
5125812,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,9,10,13,21,28,35,28,4,0,0,128
5125813,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,10,11,24,31,32,17,4,0,0,125
5125814,0,3,0,0,3,0,0,0,0,3,3,0,4,4,3,0,0,0,0,13,5,27,41,29,28,5,0,0,0,130
5125815,0,3,9,4,3,3,0,0,0,25,0,3,5,3,4,3,0,0,0,15,12,40,116,122,86,51,13,3,0,447
5125816,0,0,10,4,0,0,0,0,0,11,0,0,6,7,3,0,0,0,0,18,7,35,102,77,66,26,4,0,0,320
5125817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125818,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,18,27,16,8,12,4,0,0,85
5125901,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,7,6,15,42,30,25,14,3,0,0,135
5125902,0,0,0,3,3,0,0,0,0,10,0,0,3,4,3,0,0,0,0,15,15,12,50,90,59,19,0,0,0,248
5125903,3,0,4,8,3,0,3,0,0,20,0,3,0,3,4,4,4,0,0,18,12,23,21,32,50,39,25,0,0,207
5125904,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,9,11,7,40,37,18,13,0,0,0,125
5125905,0,3,0,3,3,0,0,0,0,10,0,0,3,5,0,0,0,0,0,14,9,22,50,53,31,22,0,0,0,189
5125906,0,0,0,3,4,0,0,0,0,16,0,6,3,6,4,3,0,0,0,23,25,28,36,47,78,29,7,0,0,241
5125907,0,3,4,4,3,0,0,0,0,11,0,0,5,8,3,0,0,0,0,20,15,27,67,54,57,31,3,0,0,261
5125908,0,3,4,0,4,4,0,0,0,19,3,3,0,6,3,3,0,0,0,20,19,34,58,61,61,46,4,0,0,281
5125909,0,0,4,0,4,0,0,0,0,11,0,0,6,0,7,0,0,0,0,10,11,19,51,36,48,20,8,0,0,190
5125910,0,0,3,0,3,0,0,0,0,8,0,0,0,0,3,4,0,0,0,5,15,17,50,63,52,38,3,0,0,238
5125911,0,0,3,4,3,0,0,0,0,17,0,0,3,6,5,0,0,0,0,12,11,24,81,152,83,35,10,0,0,401
5125912,0,0,6,3,0,3,0,0,0,11,0,0,4,9,3,0,0,0,0,20,10,18,79,89,78,26,3,0,0,310
5125913,0,0,0,0,0,7,0,0,0,11,0,3,0,0,0,3,0,0,0,6,17,17,52,52,53,34,9,0,0,226
5125914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,10,11,6,0,0,0,45
5125915,0,3,5,0,0,0,0,0,0,10,3,5,3,3,4,3,0,0,0,19,11,17,18,30,24,27,4,0,0,124
5125916,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,10,13,17,42,38,18,4,0,0,135
5125917,0,6,20,9,7,5,0,0,0,48,0,3,16,12,3,3,0,0,0,36,39,96,322,161,117,56,14,0,0,797
5126001,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,12,3,12,33,27,25,37,4,0,0,147
5126002,0,3,0,0,3,4,0,0,0,13,0,3,7,3,5,3,0,0,0,21,14,32,35,43,90,68,21,0,0,300
5126003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5126004,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,3,0,0,11,21,27,40,56,83,39,13,0,0,277
5126005,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,12,3,20,8,21,24,24,17,0,0,131
5126006,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,0,0,0,0,10,8,15,18,8,27,31,6,0,0,117
5126007,0,3,0,3,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,6,5,19,21,19,27,43,15,9,0,148
5126008,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,12,23,30,31,33,3,0,0,137
5126009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5126101,0,11,17,7,5,8,0,0,0,46,0,6,26,16,3,10,0,0,0,64,25,144,566,269,122,92,6,0,0,1227
5126102,3,3,0,0,3,3,0,0,0,12,0,5,4,4,9,6,0,0,0,18,32,30,18,44,82,47,4,0,0,252
5126103,0,0,3,4,3,0,0,0,0,9,0,0,3,3,0,5,0,0,0,10,8,11,24,16,26,28,4,0,0,111
5126104,0,0,0,0,0,0,0,0,0,8,0,3,4,0,6,5,0,0,0,21,15,12,16,25,27,27,10,0,0,122
5126105,0,0,3,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,12,20,8,31,39,51,32,9,0,0,192
5126106,0,3,10,4,3,3,0,0,0,20,0,10,14,8,5,0,0,0,0,39,30,106,224,122,108,59,12,0,0,668
5126107,0,0,0,0,3,3,0,0,0,11,3,0,0,0,4,3,0,0,0,8,16,17,13,20,48,30,5,0,0,147
5126108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5126109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,8,0,0,0,23
5126201,0,0,3,5,0,0,0,0,0,10,0,0,0,3,3,0,0,0,0,6,11,7,25,49,46,13,0,0,0,154
5126202,0,3,3,4,3,0,0,0,0,13,0,0,3,3,0,0,0,0,0,7,8,21,73,71,44,23,4,0,0,239
5126203,0,0,4,7,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,14,8,12,67,53,38,26,0,0,0,199
5126204,0,0,6,0,0,0,0,0,0,5,0,0,3,7,0,0,0,0,0,8,12,7,56,57,37,39,3,0,0,213
5126205,0,0,0,0,3,3,0,0,0,7,0,0,3,0,0,3,0,0,0,10,6,17,48,28,35,36,7,0,0,161
5126206,0,0,3,5,0,0,0,0,0,8,0,0,3,7,0,0,0,0,0,15,8,10,51,57,31,27,3,0,0,180
5126207,0,5,0,0,0,5,0,0,0,17,0,0,0,3,0,3,0,0,0,9,3,14,16,26,19,31,7,4,0,121
5126208,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,4,0,0,3,0,3,35,27,32,62,17,0,0,172
5126209,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,7,19,6,14,19,0,0,0,69
5126210,0,0,3,4,0,0,0,0,0,13,0,3,4,0,0,0,0,0,0,5,4,11,30,21,16,16,6,0,0,110
5126211,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,0,0,10,0,3,31,26,32,22,3,0,0,114
5126212,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,3,20,54,28,30,55,19,3,0,214
5126213,0,3,3,3,0,0,0,0,0,7,0,0,4,0,3,0,0,0,0,10,14,16,62,36,65,44,8,0,0,235
5126214,3,0,0,3,0,0,3,0,0,4,0,0,0,0,3,3,0,0,0,10,7,4,26,33,28,19,7,0,0,122
5126215,0,0,6,4,3,3,0,0,0,20,0,0,7,4,11,0,3,0,0,21,13,11,91,102,149,116,42,6,0,527
5126216,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,4,33,14,18,10,5,0,0,84
5126217,0,0,7,3,6,3,0,0,0,22,0,0,9,3,0,0,0,0,0,16,11,25,137,79,49,44,4,4,0,345
5126218,0,4,4,3,0,0,0,0,0,9,3,0,3,3,4,3,3,0,0,16,17,27,99,83,77,52,9,0,0,370
5126219,0,0,3,3,3,0,0,0,0,14,0,5,7,3,0,0,3,0,0,17,8,18,78,69,54,45,5,0,0,282
5126220,0,0,3,3,4,0,0,0,0,12,0,0,3,0,4,0,0,0,0,7,7,3,36,78,81,46,0,3,0,262
5126221,0,0,0,0,3,0,0,0,0,6,0,3,0,0,6,0,0,0,0,15,3,8,31,18,23,22,11,7,0,129
5126222,0,4,8,8,4,0,0,0,0,23,0,3,5,6,10,3,3,0,0,39,17,49,219,191,265,185,82,4,0,1010
5126223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,15,5,5,0,0,0,44
5126224,0,0,3,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,12,15,16,84,86,60,19,5,0,0,284
5126225,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,5,10,13,23,29,18,27,11,3,0,139
5126226,0,0,0,4,0,0,0,0,0,11,0,0,0,3,0,3,0,0,0,10,6,12,46,55,29,35,3,0,0,185
5126227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
5126228,3,0,0,3,3,0,0,0,0,12,0,3,0,3,3,3,0,0,0,6,12,22,38,44,50,48,9,0,0,225
5126229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,11,12,8,3,0,0,39
5126230,0,0,0,3,3,0,0,0,0,8,0,0,0,4,3,6,0,0,0,12,6,15,25,32,46,78,29,0,0,229
5126231,0,0,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,6,10,20,31,20,14,3,0,0,106
5126232,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,0,0,8,3,14,38,8,10,21,6,0,0,109
5126233,0,0,7,3,0,3,0,0,0,9,0,0,3,7,0,0,0,0,0,12,13,22,62,52,52,45,15,3,0,263
5126234,0,0,4,3,0,0,0,0,0,11,0,0,0,3,5,0,0,0,0,11,11,20,48,97,57,37,13,0,0,276
5126235,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,11,3,3,23,40,33,36,10,0,0,150
5126236,0,0,5,3,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,8,3,11,45,36,44,38,10,3,0,192
5126237,0,0,3,0,3,5,0,0,0,10,0,3,3,3,3,0,0,0,0,17,6,8,29,33,35,34,15,0,0,159
5126238,0,0,3,4,0,0,0,0,0,15,0,0,3,0,5,0,0,0,0,9,5,14,74,69,44,18,4,0,0,233
5126239,0,0,8,3,3,0,0,0,0,15,0,0,0,3,9,0,0,0,0,17,7,13,79,58,61,20,3,0,0,247
5126240,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,11,5,10,14,20,30,46,31,6,0,163
5126301,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,0,8,38,19,25,24,3,0,0,118
5126302,0,0,0,3,0,0,0,0,0,6,0,0,3,3,4,6,0,0,0,25,8,26,71,82,87,121,46,0,0,440
5126303,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,10,3,3,0,0,0,0,17
5126304,0,0,8,0,3,0,0,0,0,13,0,0,5,0,8,0,0,0,0,10,5,11,47,50,53,32,12,0,0,204
5126305,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,7,0,4,19,18,23,32,6,0,0,112
5126306,0,0,3,0,0,0,0,0,0,4,0,3,12,3,11,6,4,0,0,29,9,16,73,63,62,67,17,0,3,297
5126307,0,0,0,3,3,3,0,0,0,12,0,0,6,0,0,0,0,0,0,11,6,31,76,59,65,77,17,0,0,329
5126308,0,0,9,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,12,4,3,3,0,0,0,27
5126309,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,7
5126310,0,3,3,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,3,4,12,4,0,3,0,3,0,29
5126311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,16,16,16,14,11,3,0,0,82
5126312,0,4,3,0,0,0,0,0,0,8,0,0,3,0,0,3,0,0,0,13,3,21,39,45,39,33,14,0,0,192
5126313,0,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,10,10,5,5,0,0,0,38
5126314,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,0,0,0,0,21
5126315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7
5126316,0,3,4,3,3,0,0,0,0,15,0,3,3,3,7,0,0,0,0,17,8,29,114,67,84,87,29,0,0,418
5126317,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5126318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5126319,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,12,3,4,11,0,0,0,28
5126320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,14
5126321,0,0,0,3,0,3,0,0,0,10,0,0,0,0,3,0,0,0,0,3,4,8,19,13,5,13,3,0,0,64
5126322,4,0,3,3,6,0,0,0,0,20,0,3,0,0,3,0,0,0,0,8,4,6,15,19,9,0,0,0,0,50
5126323,3,0,3,4,3,0,0,0,0,8,0,0,3,0,0,0,0,0,0,5,4,15,34,15,14,24,0,0,0,113
5126324,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,12
5126325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,15
5126326,0,3,6,13,5,5,0,0,0,33,0,0,0,0,0,0,0,0,0,3,3,11,27,25,17,12,0,0,0,100
5126327,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,13,14,7,6,3,0,0,39
5126328,0,0,0,5,0,0,0,0,0,6,3,0,0,0,3,3,0,0,0,9,3,4,15,38,33,33,15,0,0,144
5126329,0,3,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,13,7,0,0,0,0,0,27
5126330,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,5,3,13,13,3,0,0,36
5126401,0,0,5,0,3,0,0,0,0,8,0,0,0,0,8,0,0,0,0,8,8,18,37,20,41,29,11,0,0,163
5126402,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,0,0,0,4,8,21,27,30,31,39,5,0,0,168
5126403,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9
5126404,0,0,3,0,3,0,0,0,0,10,0,3,0,3,0,3,3,0,0,15,3,29,81,63,51,64,18,0,0,297
5126405,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,13
5126406,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,7,0,7,20,13,11,8,0,0,0,62
5126407,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,9,18,9,11,5,3,0,0,52
5126408,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,4,9,3,0,0,0,23
5126409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,0,0,0,20
5126410,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,3,0,0,7,0,10,31,23,16,16,5,0,0,98
5126411,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,11
5126501,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,6,9,19,26,25,8,3,0,99
5126502,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,8,6,29,16,23,14,0,0,0,103
5126503,0,0,6,0,3,4,0,0,0,10,0,0,0,3,0,4,0,0,0,12,6,6,24,23,33,54,13,0,0,160
5126504,0,0,4,3,4,0,0,0,0,12,0,0,0,0,0,3,7,0,0,10,4,17,36,31,41,38,28,3,0,201
5126505,0,0,3,0,0,0,0,0,0,7,0,3,9,4,3,0,0,0,0,19,11,20,92,56,47,27,7,0,0,256
5126506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5126507,3,0,8,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,10,12,19,79,69,65,43,13,0,0,311
5126508,0,0,4,0,3,0,0,0,0,9,0,3,3,3,0,5,4,0,0,20,11,15,64,70,124,87,27,0,0,405
5126509,0,0,3,5,11,6,3,0,0,27,0,0,7,8,5,8,7,0,0,31,16,50,150,121,147,170,31,3,0,685
5126510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,4,10,19,29,14,9,0,0,92
5126511,0,0,0,0,3,3,0,0,0,7,0,3,11,10,3,5,0,0,0,34,17,47,128,123,159,130,27,0,0,630
5126512,0,0,3,6,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,3,7,14,17,17,21,4,0,0,94
5126513,0,0,0,0,5,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,9,28,31,33,34,10,0,0,144
5126514,0,3,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,8,12,43,39,25,8,4,0,0,144
5126515,0,3,8,6,0,3,0,0,0,17,0,3,11,0,0,0,0,0,0,14,14,39,113,65,54,41,14,6,0,342
5126516,0,0,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,7,4,13,19,37,27,36,5,0,0,145
5126517,0,3,4,3,3,0,0,0,0,12,3,3,5,10,6,0,0,0,0,27,11,24,87,59,58,29,8,0,0,277
5126518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
5126519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5126520,0,0,4,0,3,0,0,0,0,7,0,0,4,3,0,3,0,0,0,6,16,13,51,44,46,45,7,0,0,218
5126521,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,4,3,7,4,0,0,0,0,13
5126522,0,0,3,3,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3,7,5,23,22,13,15,0,0,0,76
5126601,0,0,0,4,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,12,5,3,18,29,46,43,7,0,0,151
